procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3001848   4412 239816    0    0     0     0  382  264  0 24 76  0
 1  0      0 3003616   4416 237728    0    0   284  6656  502  452  1 17 79  2
 1  0      0 3000888   4424 240120    0    0  1420  1276  713  975  0 24 69  7
 1  0      0 2999276   4432 241792    0    0  1312    32  679  925  0 23 75  2
 1  0      0 2999880   4432 241800    0    0     0  2756  439  308  0 21 79  0
 1  0      0 3001616   4432 239912    0    0     0  4000  477  307  0 21 78  0
 1  0      0 3000252   4432 241940    0    0     0  2308  465  274  0 22 78  0
 0  0      0 3003552   4440 242384    0    0     0  5004  489  342  0 20 79  0
 1  0      0 2999160   4444 242272    0    0  1408  4000  729  967  1 21 71  7
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 2997672   4452 243884    0    0   868    32 1089  723  0 25 69  6
 1  0      0 2996360   4452 245000    0    0     0  4000  390  306  0 22 77  0
 1  0      0 2999808   4452 245176    0    0     0  8744  461  371  0 23 77  0
