date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2024-12-28_18-26-47,seq,500k,100,200,yuiha,176196,176700,504,518171299.840000
2024-12-28_18-26-47,seq,1000k,100,200,yuiha,176196,177200,1004,1032847360.000000
2024-12-28_18-26-47,seq,2000k,100,200,yuiha,176196,178200,2004,1045080739.840000
2024-12-28_18-26-47,seq,4000k,100,200,yuiha,176196,180200,4004,1383149998.080000
