date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2024-08-18_02-14-43,seq,500k,100,200,ext3,176196,176700,504,518171299.840000
2024-08-18_02-14-43,seq,1000k,100,200,ext3,176196,177200,1004,1028478289.920000
2024-08-18_02-14-43,seq,2000k,100,200,ext3,176196,178200,2004,1153433579.520000
2024-08-18_02-14-43,seq,4000k,100,200,ext3,176196,180200,4004,1433371299.840000
