procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 9  0      0 7461360  17876 189788    0    0   566  2576  190  212  1  1 96  1
 1  0      0 7440152  17896 201880    0    0     8  7040  885  795  0  3 97  0
 1  0      0 7443336  17896 199016    0    0     0  8000  877  682  0  3 97  0
 0  0      0 7440408  17896 202004    0    0     0  7000  818  615  0  2 98  0
 0  0      0 7423356  17904 218332    0    0     0  8080 8427  795  1  3 93  2
 0  0      0 7423504  17904 218388    0    0     0  7000  814  608  0  2 98  0
 0  0      0 7423596  17924 218400    0    0     4  8148  955  720  1  2 97  0
 0  0      0 7423504  17924 218388    0    0     0  7000  829  602  1  1 98  0
 0  0      0 7423340  17924 218472    0    0     0  8000  916  692  0  2 97  0
 0  0      0 7423768  17924 218472    0    0     0  7000  869  609  1  2 97  0
 0  0      0 7423504  17924 218304    0    0     0  8000  916  697  0  2 98  0
 0  0      0 7423240  17940 218380    0    0     0  8076  926  681  0  2 97  0
 0  0      0 7423768  17940 218224    0    0     0  7000  869  670  0  2 97  0
 0  0      0 7423512  17940 218472    0    0     0  8000  889  615  0  2 97  0
