procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 7446376  17960 203792    0    0   392  4036  318  203  1  2 94  3
 0  0      0 7423996  17980 218048    0    0     8 28040 1068  796  1  3 96  0
 0  0      0 7407144  17980 234348    0    0     0 32000 8877  733  1  3 93  2
 0  0      0 7407376  17980 234432    0    0     0 28000 1028  673  0  3 97  0
 1  0      0 7410244  17988 231444    0    0     0 32096 1129  691  1  2 97  0
 0  0      0 7407128  17988 234432    0    0     0 28000 1089  639  1  3 97  0
 1  0      0 7407384  18000 234348    0    0     4 32012 1105  710  1  3 96  0
 0  0      0 7407368  18000 234432    0    0     0 28000 1065  619  1  3 97  0
 0  0      0 7407012  18000 234652    0    0     0 32000 1120  677  1  3 96  0
 0  0      0 7407120  18008 234432    0    0     0 28036 1067  637  0  3 96  0
 0  0      0 7406888  18008 234432    0    0     0 32000 1084  682  1  2 97  0
 0  0      0 7407260  18016 234432    0    0     0 28012  995  629  1  2 97  0
 1  0      0 7407144  18016 234432    0    0     0 32000 1132  690  2  3 95  0
 0  0      0 7407368  18016 234432    0    0     0 28000 1063  611  0  3 97  0
