procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 7455600  17908 194368    0    0   485  3482  280  217  1  2 96  1
 1  0      0 7434768  17928 207460    0    0     8 14040  998  744  0  3 97  0
 2  0      0 7420344  17928 221032    0    0     0 16000 6996  705  1  3 94  3
 0  0      0 7418220  17928 223848    0    0     0 14000  925  654  0  2 97  0
 0  0      0 7418096  17936 223840    0    0     0 16080 1096  658  0  3 97  0
 0  0      0 7417964  17936 223760    0    0     0 14000  931  581  1  2 97  0
 0  0      0 7418080  17948 223848    0    0     4 16012 1034  670  0  2 97  0
 0  0      0 7418204  17948 223932    0    0     0 14000  949  578  0  2 97  0
 0  0      0 7418220  17948 223848    0    0     0 16000 1020  643  0  2 97  0
 0  0      0 7418088  17948 223764    0    0     0 14000  905  570  1  2 97  0
 0  0      0 7418212  17956 223848    0    0     0 16036  982  678  1  2 97  0
 0  0      0 7417980  17964 223828    0    0     0 16012  966  609  1  2 97  0
 0  0      0 7418104  17964 223848    0    0     0 14000  914  643  1  2 97  0
 0  0      0 7417716  17964 223844    0    0     0 16000  991  587  1  1 98  0
