Q,133472,8,4096,    0.000074980,02:14:44.683081
Q,133480,8,4096,    0.000075528,02:14:44.683082
Q,133488,8,4096,    0.000076158,02:14:44.683082
Q,133496,8,4096,    0.000076708,02:14:44.683083
Q,133504,8,4096,    0.000077322,02:14:44.683084
Q,133512,8,4096,    0.000077877,02:14:44.683084
Q,133520,8,4096,    0.000078475,02:14:44.683085
Q,133528,8,4096,    0.000079101,02:14:44.683085
Q,133536,8,4096,    0.000079753,02:14:44.683086
Q,133544,8,4096,    0.000080405,02:14:44.683087
Q,133552,8,4096,    0.000081096,02:14:44.683087
Q,133560,8,4096,    0.000081984,02:14:44.683088
Q,133568,8,4096,    0.000082747,02:14:44.683089
Q,133576,8,4096,    0.000083728,02:14:44.683090
Q,133584,8,4096,    0.000084330,02:14:44.683091
Q,133592,8,4096,    0.000084923,02:14:44.683091
Q,133600,8,4096,    0.000085519,02:14:44.683092
Q,133608,8,4096,    0.000086086,02:14:44.683092
Q,133616,8,4096,    0.000086680,02:14:44.683093
Q,133624,8,4096,    0.000087280,02:14:44.683094
Q,133632,8,4096,    0.000087866,02:14:44.683094
Q,133640,8,4096,    0.000088487,02:14:44.683095
Q,133648,8,4096,    0.000089196,02:14:44.683095
Q,133656,8,4096,    0.000090019,02:14:44.683096
Q,133664,8,4096,    0.000090619,02:14:44.683097
Q,133672,8,4096,    0.000091260,02:14:44.683098
Q,133680,8,4096,    0.000091928,02:14:44.683098
Q,133688,8,4096,    0.000092747,02:14:44.683099
Q,133696,8,4096,    0.000093294,02:14:44.683100
Q,133704,8,4096,    0.000094086,02:14:44.683100
Q,133712,8,4096,    0.000094727,02:14:44.683101
Q,133720,8,4096,    0.000095380,02:14:44.683102
Q,133728,8,4096,    0.000096036,02:14:44.683102
Q,133736,8,4096,    0.000096645,02:14:44.683103
Q,133744,8,4096,    0.000097192,02:14:44.683103
Q,133752,8,4096,    0.000097800,02:14:44.683104
Q,133760,8,4096,    0.000098453,02:14:44.683105
Q,133768,8,4096,    0.000099078,02:14:44.683105
Q,133776,8,4096,    0.000099629,02:14:44.683106
Q,133784,8,4096,    0.000100244,02:14:44.683107
Q,133792,8,4096,    0.000100922,02:14:44.683107
Q,133800,8,4096,    0.000101863,02:14:44.683108
Q,133808,8,4096,    0.000102463,02:14:44.683109
Q,133816,8,4096,    0.000103272,02:14:44.683110
Q,133824,8,4096,    0.000103917,02:14:44.683110
Q,133832,8,4096,    0.000104554,02:14:44.683111
Q,133840,8,4096,    0.000105422,02:14:44.683112
Q,133848,8,4096,    0.000106026,02:14:44.683112
Q,133856,8,4096,    0.000106720,02:14:44.683113
Q,133864,8,4096,    0.000107390,02:14:44.683114
Q,133872,8,4096,    0.000108037,02:14:44.683114
Q,133880,8,4096,    0.000108577,02:14:44.683115
Q,133888,8,4096,    0.000109205,02:14:44.683115
Q,133896,8,4096,    0.000109803,02:14:44.683116
Q,133904,8,4096,    0.000110503,02:14:44.683117
Q,133912,8,4096,    0.000111397,02:14:44.683118
Q,133920,8,4096,    0.000111946,02:14:44.683118
Q,133928,8,4096,    0.000112491,02:14:44.683119
Q,133936,8,4096,    0.000113273,02:14:44.683120
Q,133944,8,4096,    0.000113820,02:14:44.683120
Q,133952,8,4096,    0.000114407,02:14:44.683121
Q,133960,8,4096,    0.000114950,02:14:44.683121
Q,133968,8,4096,    0.000115432,02:14:44.683122
Q,133976,8,4096,    0.000116100,02:14:44.683122
Q,133984,8,4096,    0.000116702,02:14:44.683123
Q,133992,8,4096,    0.000117350,02:14:44.683124
Q,134000,8,4096,    0.000117947,02:14:44.683124
Q,134008,8,4096,    0.000118540,02:14:44.683125
Q,134016,8,4096,    0.000119142,02:14:44.683125
Q,134024,8,4096,    0.000120168,02:14:44.683126
Q,134032,8,4096,    0.000120985,02:14:44.683127
Q,134040,8,4096,    0.000121591,02:14:44.683128
Q,134048,8,4096,    0.000122198,02:14:44.683128
Q,134056,8,4096,    0.000122737,02:14:44.683129
Q,134064,8,4096,    0.000123271,02:14:44.683130
Q,134072,8,4096,    0.000123820,02:14:44.683130
Q,134080,8,4096,    0.000124369,02:14:44.683131
Q,134088,8,4096,    0.000124913,02:14:44.683131
Q,134096,8,4096,    0.000125529,02:14:44.683132
Q,134104,8,4096,    0.000126076,02:14:44.683132
Q,134112,8,4096,    0.000126620,02:14:44.683133
Q,134120,8,4096,    0.000127360,02:14:44.683134
Q,133120,8,4096,    0.132510322,02:14:44.815517
Q,133128,8,4096,    0.132520176,02:14:44.815526
Q,133136,8,4096,    0.132522012,02:14:44.815528
Q,133144,8,4096,    0.132523954,02:14:44.815530
Q,133152,8,4096,    0.132525442,02:14:44.815532
Q,133160,8,4096,    0.132527190,02:14:44.815533
Q,133168,8,4096,    0.132528882,02:14:44.815535
Q,133176,8,4096,    0.132530589,02:14:44.815537
Q,133184,8,4096,    0.132532186,02:14:44.815538
Q,133192,8,4096,    0.132533860,02:14:44.815540
Q,133200,8,4096,    0.132535471,02:14:44.815542
Q,133208,8,4096,    0.132537042,02:14:44.815543
Q,133224,8,4096,    0.132538905,02:14:44.815545
Q,133232,8,4096,    0.132540358,02:14:44.815547
Q,133240,8,4096,    0.132542728,02:14:44.815549
Q,133248,8,4096,    0.132544335,02:14:44.815551
Q,133256,8,4096,    0.132546242,02:14:44.815553
Q,133264,8,4096,    0.132547752,02:14:44.815554
Q,133272,8,4096,    0.132549366,02:14:44.815556
Q,133280,8,4096,    0.132550947,02:14:44.815557
Q,133288,8,4096,    0.132552369,02:14:44.815559
Q,133296,8,4096,    0.132554074,02:14:44.815560
Q,133304,8,4096,    0.132555595,02:14:44.815562
Q,133312,8,4096,    0.132557334,02:14:44.815564
Q,133320,8,4096,    0.132558903,02:14:44.815565
Q,133328,8,4096,    0.132560859,02:14:44.815567
Q,133336,8,4096,    0.132562764,02:14:44.815569
Q,133344,8,4096,    0.132564528,02:14:44.815571
Q,133352,8,4096,    0.132566490,02:14:44.815573
Q,133360,8,4096,    0.132568158,02:14:44.815574
Q,133368,8,4096,    0.132569774,02:14:44.815576
Q,133376,8,4096,    0.132571570,02:14:44.815578
Q,133384,8,4096,    0.132572774,02:14:44.815579
Q,133392,8,4096,    0.132573674,02:14:44.815580
Q,133400,8,4096,    0.132574792,02:14:44.815581
Q,133408,8,4096,    0.132575371,02:14:44.815582
Q,133416,8,4096,    0.132576013,02:14:44.815582
Q,133424,8,4096,    0.132576729,02:14:44.815583
Q,133432,8,4096,    0.132577501,02:14:44.815584
Q,133440,8,4096,    0.132578196,02:14:44.815584
Q,133448,8,4096,    0.132578939,02:14:44.815585
Q,133456,8,4096,    0.132579606,02:14:44.815586
Q,133464,8,4096,    0.132580612,02:14:44.815587
Q,133472,8,4096,    0.132581273,02:14:44.815588
Q,133480,8,4096,    0.132581942,02:14:44.815588
Q,133488,8,4096,    0.132582534,02:14:44.815589
Q,133496,8,4096,    0.132583145,02:14:44.815589
Q,133504,8,4096,    0.132583764,02:14:44.815590
Q,133512,8,4096,    0.132584374,02:14:44.815591
Q,133520,8,4096,    0.132585243,02:14:44.815592
Q,133528,8,4096,    0.132585892,02:14:44.815592
Q,133536,8,4096,    0.132586623,02:14:44.815593
Q,133544,8,4096,    0.132587232,02:14:44.815593
Q,133552,8,4096,    0.132587922,02:14:44.815594
Q,133560,8,4096,    0.132588652,02:14:44.815595
Q,133568,8,4096,    0.132589357,02:14:44.815596
Q,133576,8,4096,    0.132590368,02:14:44.815597
Q,133584,8,4096,    0.132591002,02:14:44.815597
Q,133592,8,4096,    0.132591601,02:14:44.815598
Q,133600,8,4096,    0.132592298,02:14:44.815599
Q,133608,8,4096,    0.132592984,02:14:44.815599
Q,133616,8,4096,    0.132593615,02:14:44.815600
Q,133624,8,4096,    0.132594298,02:14:44.815601
Q,133632,8,4096,    0.132594965,02:14:44.815601
Q,133640,8,4096,    0.132595646,02:14:44.815602
Q,133648,8,4096,    0.132596204,02:14:44.815602
Q,133656,8,4096,    0.132596821,02:14:44.815603
Q,133664,8,4096,    0.132597429,02:14:44.815604
Q,133672,8,4096,    0.132598090,02:14:44.815604
Q,133680,8,4096,    0.132598737,02:14:44.815605
Q,133688,8,4096,    0.132599618,02:14:44.815606
Q,133696,8,4096,    0.132600568,02:14:44.815607
Q,133704,8,4096,    0.132601114,02:14:44.815607
Q,133712,8,4096,    0.132601842,02:14:44.815608
Q,133720,8,4096,    0.132602456,02:14:44.815609
Q,133728,8,4096,    0.132603089,02:14:44.815609
Q,133736,8,4096,    0.132603757,02:14:44.815610
Q,133744,8,4096,    0.132604403,02:14:44.815611
Q,133752,8,4096,    0.132605018,02:14:44.815611
Q,133760,8,4096,    0.132605681,02:14:44.815612
Q,133768,8,4096,    0.132606367,02:14:44.815613
Q,133776,8,4096,    0.132607114,02:14:44.815613
Q,133784,8,4096,    0.132607733,02:14:44.815614
Q,133792,8,4096,    0.132608695,02:14:44.815615
Q,133800,8,4096,    0.132609727,02:14:44.815616
Q,133808,8,4096,    0.132610430,02:14:44.815617
Q,133816,8,4096,    0.132611146,02:14:44.815617
Q,133824,8,4096,    0.132611865,02:14:44.815618
Q,133832,8,4096,    0.132612498,02:14:44.815619
Q,133840,8,4096,    0.132613241,02:14:44.815620
Q,133848,8,4096,    0.132613944,02:14:44.815620
Q,133856,8,4096,    0.132614640,02:14:44.815621
Q,133864,8,4096,    0.132615310,02:14:44.815622
Q,133872,8,4096,    0.132616276,02:14:44.815623
Q,133880,8,4096,    0.132616937,02:14:44.815623
Q,133888,8,4096,    0.132617567,02:14:44.815624
Q,133896,8,4096,    0.132618157,02:14:44.815624
Q,133904,8,4096,    0.132618849,02:14:44.815625
Q,133912,8,4096,    0.132619824,02:14:44.815626
Q,133920,8,4096,    0.132620533,02:14:44.815627
Q,133928,8,4096,    0.132621194,02:14:44.815627
Q,133936,8,4096,    0.132621803,02:14:44.815628
Q,133944,8,4096,    0.132622411,02:14:44.815629
Q,133952,8,4096,    0.132622980,02:14:44.815629
Q,133960,8,4096,    0.132623529,02:14:44.815630
Q,133968,8,4096,    0.132624199,02:14:44.815630
Q,133976,8,4096,    0.132624915,02:14:44.815631
Q,133984,8,4096,    0.132625533,02:14:44.815632
Q,133992,8,4096,    0.132626159,02:14:44.815632
Q,134000,8,4096,    0.132626767,02:14:44.815633
Q,134008,8,4096,    0.132627318,02:14:44.815634
Q,134016,8,4096,    0.132627870,02:14:44.815634
Q,134024,8,4096,    0.132628960,02:14:44.815635
Q,134032,8,4096,    0.132629647,02:14:44.815636
Q,134040,8,4096,    0.132630312,02:14:44.815637
Q,134048,8,4096,    0.132630978,02:14:44.815637
Q,134056,8,4096,    0.132631533,02:14:44.815638
Q,134064,8,4096,    0.132632237,02:14:44.815638
Q,134072,8,4096,    0.132632916,02:14:44.815639
Q,134080,8,4096,    0.132633524,02:14:44.815640
Q,134088,8,4096,    0.132634172,02:14:44.815640
Q,134096,8,4096,    0.132634821,02:14:44.815641
Q,134104,8,4096,    0.132635437,02:14:44.815642
Q,134112,8,4096,    0.132636094,02:14:44.815642
Q,134120,8,4096,    0.132636677,02:14:44.815643
Q,133120,8,4096,    0.264642918,02:14:44.947649
Q,133128,8,4096,    0.264654446,02:14:44.947661
Q,133136,8,4096,    0.264656710,02:14:44.947663
Q,133144,8,4096,    0.264658377,02:14:44.947665
Q,133152,8,4096,    0.264660106,02:14:44.947666
Q,133160,8,4096,    0.264662078,02:14:44.947668
Q,133168,8,4096,    0.264663681,02:14:44.947670
Q,133176,8,4096,    0.264665438,02:14:44.947672
Q,133184,8,4096,    0.264667202,02:14:44.947673
Q,133192,8,4096,    0.264668718,02:14:44.947675
Q,133200,8,4096,    0.264670560,02:14:44.947677
Q,133208,8,4096,    0.264672079,02:14:44.947678
Q,133224,8,4096,    0.264673783,02:14:44.947680
Q,133232,8,4096,    0.264675559,02:14:44.947682
Q,133240,8,4096,    0.264677644,02:14:44.947684
Q,133248,8,4096,    0.264679439,02:14:44.947686
Q,133256,8,4096,    0.264681027,02:14:44.947687
Q,133264,8,4096,    0.264682742,02:14:44.947689
Q,133272,8,4096,    0.264684353,02:14:44.947691
Q,133280,8,4096,    0.264686345,02:14:44.947693
Q,133288,8,4096,    0.264688011,02:14:44.947694
Q,133296,8,4096,    0.264689747,02:14:44.947696
Q,133304,8,4096,    0.264691440,02:14:44.947698
Q,133312,8,4096,    0.264693139,02:14:44.947699
Q,133320,8,4096,    0.264695076,02:14:44.947701
Q,133328,8,4096,    0.264697764,02:14:44.947704
Q,133336,8,4096,    0.264699411,02:14:44.947706
Q,133344,8,4096,    0.264701028,02:14:44.947707
Q,133352,8,4096,    0.264703264,02:14:44.947710
Q,133360,8,4096,    0.264705110,02:14:44.947711
Q,133368,8,4096,    0.264706818,02:14:44.947713
Q,133376,8,4096,    0.264708480,02:14:44.947715
Q,133384,8,4096,    0.264709975,02:14:44.947716
Q,133392,8,4096,    0.264711000,02:14:44.947717
Q,133400,8,4096,    0.264712138,02:14:44.947718
Q,133408,8,4096,    0.264712770,02:14:44.947719
Q,133416,8,4096,    0.264713450,02:14:44.947720
Q,133424,8,4096,    0.264714007,02:14:44.947720
Q,133432,8,4096,    0.264714658,02:14:44.947721
Q,133440,8,4096,    0.264715372,02:14:44.947722
Q,133448,8,4096,    0.264716007,02:14:44.947722
Q,133456,8,4096,    0.264716563,02:14:44.947723
Q,133464,8,4096,    0.264717808,02:14:44.947724
Q,133472,8,4096,    0.264718359,02:14:44.947725
Q,133480,8,4096,    0.264718984,02:14:44.947725
Q,133488,8,4096,    0.264719580,02:14:44.947726
Q,133496,8,4096,    0.264720226,02:14:44.947726
Q,133504,8,4096,    0.264720838,02:14:44.947727
Q,133512,8,4096,    0.264721387,02:14:44.947728
Q,133520,8,4096,    0.264721919,02:14:44.947728
Q,133528,8,4096,    0.264722660,02:14:44.947729
Q,133536,8,4096,    0.264723337,02:14:44.947730
Q,133544,8,4096,    0.264724011,02:14:44.947730
Q,133552,8,4096,    0.264724618,02:14:44.947731
Q,133560,8,4096,    0.264725437,02:14:44.947732
Q,133568,8,4096,    0.264726106,02:14:44.947732
Q,133576,8,4096,    0.264727090,02:14:44.947733
Q,133584,8,4096,    0.264727981,02:14:44.947734
Q,133592,8,4096,    0.264728597,02:14:44.947735
Q,133600,8,4096,    0.264729167,02:14:44.947735
Q,133608,8,4096,    0.264729797,02:14:44.947736
Q,133616,8,4096,    0.264730555,02:14:44.947737
Q,133624,8,4096,    0.264731254,02:14:44.947738
Q,133632,8,4096,    0.264731924,02:14:44.947738
Q,133640,8,4096,    0.264732646,02:14:44.947739
Q,133648,8,4096,    0.264733391,02:14:44.947740
Q,133656,8,4096,    0.264734014,02:14:44.947740
Q,133664,8,4096,    0.264734630,02:14:44.947741
Q,133672,8,4096,    0.264735187,02:14:44.947741
Q,133680,8,4096,    0.264735737,02:14:44.947742
Q,133688,8,4096,    0.264736577,02:14:44.947743
Q,133696,8,4096,    0.264737121,02:14:44.947743
Q,133704,8,4096,    0.264737731,02:14:44.947744
Q,133712,8,4096,    0.264738276,02:14:44.947745
Q,133720,8,4096,    0.264738824,02:14:44.947745
Q,133728,8,4096,    0.264739453,02:14:44.947746
Q,133736,8,4096,    0.264740062,02:14:44.947746
Q,133744,8,4096,    0.264740621,02:14:44.947747
Q,133752,8,4096,    0.264741189,02:14:44.947747
Q,133760,8,4096,    0.264741809,02:14:44.947748
Q,133768,8,4096,    0.264742366,02:14:44.947749
Q,133776,8,4096,    0.264742933,02:14:44.947749
Q,133784,8,4096,    0.264743559,02:14:44.947750
Q,133792,8,4096,    0.264744116,02:14:44.947750
Q,133800,8,4096,    0.264745139,02:14:44.947751
Q,133808,8,4096,    0.264745755,02:14:44.947752
Q,133816,8,4096,    0.264746366,02:14:44.947753
Q,133824,8,4096,    0.264746994,02:14:44.947753
Q,133832,8,4096,    0.264747609,02:14:44.947754
Q,133840,8,4096,    0.264748227,02:14:44.947754
Q,133848,8,4096,    0.264749040,02:14:44.947755
Q,133856,8,4096,    0.264749709,02:14:44.947756
Q,133864,8,4096,    0.264750279,02:14:44.947757
Q,133872,8,4096,    0.264750839,02:14:44.947757
Q,133880,8,4096,    0.264751397,02:14:44.947758
Q,133888,8,4096,    0.264751946,02:14:44.947758
Q,133896,8,4096,    0.264752491,02:14:44.947759
Q,133904,8,4096,    0.264753038,02:14:44.947759
Q,133912,8,4096,    0.264753951,02:14:44.947760
Q,133920,8,4096,    0.264754576,02:14:44.947761
Q,133928,8,4096,    0.264755169,02:14:44.947761
Q,133936,8,4096,    0.264755716,02:14:44.947762
Q,133944,8,4096,    0.264756590,02:14:44.947763
Q,133952,8,4096,    0.264757236,02:14:44.947763
Q,133960,8,4096,    0.264757866,02:14:44.947764
Q,133968,8,4096,    0.264758413,02:14:44.947765
Q,133976,8,4096,    0.264758966,02:14:44.947765
Q,133984,8,4096,    0.264759534,02:14:44.947766
Q,133992,8,4096,    0.264760132,02:14:44.947766
Q,134000,8,4096,    0.264760825,02:14:44.947767
Q,134008,8,4096,    0.264761446,02:14:44.947768
Q,134016,8,4096,    0.264761998,02:14:44.947768
Q,134024,8,4096,    0.264762980,02:14:44.947769
Q,134032,8,4096,    0.264763704,02:14:44.947770
Q,134040,8,4096,    0.264764548,02:14:44.947771
Q,134048,8,4096,    0.264765166,02:14:44.947771
Q,134056,8,4096,    0.264765795,02:14:44.947772
Q,134064,8,4096,    0.264766510,02:14:44.947773
Q,134072,8,4096,    0.264767209,02:14:44.947773
Q,134080,8,4096,    0.264767831,02:14:44.947774
Q,134088,8,4096,    0.264768383,02:14:44.947775
Q,134096,8,4096,    0.264769046,02:14:44.947775
Q,134104,8,4096,    0.264769661,02:14:44.947776
Q,134112,8,4096,    0.264770271,02:14:44.947777
Q,134120,8,4096,    0.264770933,02:14:44.947777
Q,133120,8,4096,    0.397843503,02:14:45.080850
Q,133128,8,4096,    0.397854693,02:14:45.080861
Q,133136,8,4096,    0.397857453,02:14:45.080864
Q,133144,8,4096,    0.397859061,02:14:45.080865
Q,133152,8,4096,    0.397860553,02:14:45.080867
Q,133160,8,4096,    0.397862398,02:14:45.080869
Q,133168,8,4096,    0.397864277,02:14:45.080871
Q,133176,8,4096,    0.397865889,02:14:45.080872
Q,133184,8,4096,    0.397867425,02:14:45.080874
Q,133192,8,4096,    0.397868924,02:14:45.080875
Q,133200,8,4096,    0.397870588,02:14:45.080877
Q,133208,8,4096,    0.397872223,02:14:45.080878
Q,133224,8,4096,    0.397874075,02:14:45.080880
Q,133232,8,4096,    0.397875816,02:14:45.080882
Q,133240,8,4096,    0.397878685,02:14:45.080885
Q,133248,8,4096,    0.397880293,02:14:45.080887
Q,133256,8,4096,    0.397881923,02:14:45.080888
Q,133264,8,4096,    0.397884984,02:14:45.080891
Q,133272,8,4096,    0.397886776,02:14:45.080893
Q,133280,8,4096,    0.397888307,02:14:45.080895
Q,133288,8,4096,    0.397889872,02:14:45.080896
Q,133296,8,4096,    0.397891573,02:14:45.080898
Q,133304,8,4096,    0.397893186,02:14:45.080899
Q,133312,8,4096,    0.397895050,02:14:45.080901
Q,133320,8,4096,    0.397896708,02:14:45.080903
Q,133328,8,4096,    0.397898319,02:14:45.080905
Q,133336,8,4096,    0.397899927,02:14:45.080906
Q,133344,8,4096,    0.397901671,02:14:45.080908
Q,133352,8,4096,    0.397903661,02:14:45.080910
Q,133360,8,4096,    0.397905308,02:14:45.080912
Q,133368,8,4096,    0.397907150,02:14:45.080913
Q,133376,8,4096,    0.397908768,02:14:45.080915
Q,133384,8,4096,    0.397909852,02:14:45.080916
Q,133392,8,4096,    0.397910717,02:14:45.080917
Q,133400,8,4096,    0.397911932,02:14:45.080918
Q,133408,8,4096,    0.397912554,02:14:45.080919
Q,133416,8,4096,    0.397913191,02:14:45.080919
Q,133424,8,4096,    0.397913863,02:14:45.080920
Q,133432,8,4096,    0.397914572,02:14:45.080921
Q,133440,8,4096,    0.397915260,02:14:45.080922
Q,133448,8,4096,    0.397915872,02:14:45.080922
Q,133456,8,4096,    0.397916473,02:14:45.080923
Q,133464,8,4096,    0.397917836,02:14:45.080924
Q,133472,8,4096,    0.397918445,02:14:45.080925
Q,133480,8,4096,    0.397919171,02:14:45.080925
Q,133488,8,4096,    0.397919780,02:14:45.080926
Q,133496,8,4096,    0.397920424,02:14:45.080927
Q,133504,8,4096,    0.397921163,02:14:45.080927
Q,133512,8,4096,    0.397921876,02:14:45.080928
Q,133520,8,4096,    0.397922503,02:14:45.080929
Q,133528,8,4096,    0.397923249,02:14:45.080930
Q,133536,8,4096,    0.397923873,02:14:45.080930
Q,133544,8,4096,    0.397924794,02:14:45.080931
Q,133552,8,4096,    0.397925407,02:14:45.080932
Q,133560,8,4096,    0.397925954,02:14:45.080932
Q,133568,8,4096,    0.397926670,02:14:45.080933
Q,133576,8,4096,    0.397927649,02:14:45.080934
Q,133584,8,4096,    0.397928277,02:14:45.080935
Q,133592,8,4096,    0.397928983,02:14:45.080935
Q,133600,8,4096,    0.397929616,02:14:45.080936
Q,133608,8,4096,    0.397930210,02:14:45.080936
Q,133616,8,4096,    0.397930921,02:14:45.080937
Q,133624,8,4096,    0.397931602,02:14:45.080938
Q,133632,8,4096,    0.397932163,02:14:45.080938
Q,133640,8,4096,    0.397933057,02:14:45.080939
Q,133648,8,4096,    0.397933681,02:14:45.080940
Q,133656,8,4096,    0.397934377,02:14:45.080941
Q,133664,8,4096,    0.397934985,02:14:45.080941
Q,133672,8,4096,    0.397935626,02:14:45.080942
Q,133680,8,4096,    0.397936369,02:14:45.080943
Q,133688,8,4096,    0.397937314,02:14:45.080944
Q,133696,8,4096,    0.397937943,02:14:45.080944
Q,133704,8,4096,    0.397938551,02:14:45.080945
Q,133712,8,4096,    0.397939231,02:14:45.080945
Q,133720,8,4096,    0.397939837,02:14:45.080946
Q,133728,8,4096,    0.397940749,02:14:45.080947
Q,133736,8,4096,    0.397941399,02:14:45.080948
Q,133744,8,4096,    0.397941984,02:14:45.080948
Q,133752,8,4096,    0.397942691,02:14:45.080949
Q,133760,8,4096,    0.397943293,02:14:45.080950
Q,133768,8,4096,    0.397943992,02:14:45.080950
Q,133776,8,4096,    0.397944619,02:14:45.080951
Q,133784,8,4096,    0.397945278,02:14:45.080952
Q,133792,8,4096,    0.397945961,02:14:45.080952
Q,133800,8,4096,    0.397946967,02:14:45.080953
Q,133808,8,4096,    0.397947568,02:14:45.080954
Q,133816,8,4096,    0.397948528,02:14:45.080955
Q,133824,8,4096,    0.397949220,02:14:45.080955
Q,133832,8,4096,    0.397949930,02:14:45.080956
Q,133840,8,4096,    0.397950535,02:14:45.080957
Q,133848,8,4096,    0.397951135,02:14:45.080957
Q,133856,8,4096,    0.397951848,02:14:45.080958
Q,133864,8,4096,    0.397952530,02:14:45.080959
Q,133872,8,4096,    0.397953233,02:14:45.080959
Q,133880,8,4096,    0.397953856,02:14:45.080960
Q,133888,8,4096,    0.397954464,02:14:45.080961
Q,133896,8,4096,    0.397955277,02:14:45.080962
Q,133904,8,4096,    0.397956223,02:14:45.080962
Q,133912,8,4096,    0.397957108,02:14:45.080963
Q,133920,8,4096,    0.397957874,02:14:45.080964
Q,133928,8,4096,    0.397958528,02:14:45.080965
Q,133936,8,4096,    0.397959176,02:14:45.080965
Q,133944,8,4096,    0.397959800,02:14:45.080966
Q,133952,8,4096,    0.397960424,02:14:45.080967
Q,133960,8,4096,    0.397961128,02:14:45.080967
Q,133968,8,4096,    0.397961766,02:14:45.080968
Q,133976,8,4096,    0.397962486,02:14:45.080969
Q,133984,8,4096,    0.397963172,02:14:45.080969
Q,133992,8,4096,    0.397964058,02:14:45.080970
Q,134000,8,4096,    0.397964604,02:14:45.080971
Q,134008,8,4096,    0.397965222,02:14:45.080971
Q,134016,8,4096,    0.397965771,02:14:45.080972
Q,134024,8,4096,    0.397966931,02:14:45.080973
Q,134032,8,4096,    0.397967548,02:14:45.080974
Q,134040,8,4096,    0.397968147,02:14:45.080974
Q,134048,8,4096,    0.397968709,02:14:45.080975
Q,134056,8,4096,    0.397969256,02:14:45.080976
Q,134064,8,4096,    0.397969855,02:14:45.080976
Q,134072,8,4096,    0.397970465,02:14:45.080977
Q,134080,8,4096,    0.397971022,02:14:45.080977
Q,134088,8,4096,    0.397972022,02:14:45.080978
Q,134096,8,4096,    0.397972628,02:14:45.080979
Q,134104,8,4096,    0.397973252,02:14:45.080980
Q,134112,8,4096,    0.397973859,02:14:45.080980
Q,134120,8,4096,    0.397974548,02:14:45.080981
Q,133120,8,4096,    0.530410573,02:14:45.213417
Q,133128,8,4096,    0.530422342,02:14:45.213429
Q,133136,8,4096,    0.530424322,02:14:45.213431
Q,133144,8,4096,    0.530425985,02:14:45.213432
Q,133152,8,4096,    0.530428049,02:14:45.213434
Q,133160,8,4096,    0.530429868,02:14:45.213436
Q,133168,8,4096,    0.530431463,02:14:45.213438
Q,133176,8,4096,    0.530433027,02:14:45.213439
Q,133184,8,4096,    0.530434744,02:14:45.213441
Q,133192,8,4096,    0.530436563,02:14:45.213443
Q,133200,8,4096,    0.530438080,02:14:45.213444
Q,133208,8,4096,    0.530439806,02:14:45.213446
Q,133224,8,4096,    0.530441386,02:14:45.213448
Q,133232,8,4096,    0.530442946,02:14:45.213449
Q,133240,8,4096,    0.530445893,02:14:45.213452
Q,133248,8,4096,    0.530447604,02:14:45.213454
Q,133256,8,4096,    0.530449413,02:14:45.213456
Q,133264,8,4096,    0.530451174,02:14:45.213457
