procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3905516   2636  39204    0    0     0   420  588  439  1  6 93  0
 1  0      0 3916652   2648  28632    0    0     0   360  628  491  1  6 93  0
 0  0      0 3905624   2668  39280    0    0     0   396  603  446  2  7 91  0
 0  0      0 3905492   2684  39288    0    0     0   420  595  431  1  5 94  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3916740   2452  28012    0    0   602  2311   71   70  0  2 96  2
 0  0      0 3905408   2536  39360    0    0   132   400  650  552  1  6 93  0
 0  0      0 3905376   2540  39364    0    0     0   360  585  423  1  6 93  0
 0  0      0 3905384   2544  39284    0    0     0   420  627  490  1  5 94  0
 0  0      0 3905268   2552  39360    0    0     0   360  596  431  1  7 92  0
 0  0      0 3905252   2568  39356    0    0     0   540  618  513  1  5 93  1
 0  0      0 3905400   2584  39432    0    0     4   472  610  433  0  5 95  0
 0  0      0 3905400   2588  39284    0    0     0   360  626  483  0  5 95  0
 1  0      0 3912624   2596  31816    0    0     0   420  603  418  1  5 94  0
 0  0      0 3905392   2600  39444    0    0     0   360  617  471  0  6 93  0
 1  0      0 3916692   2612  28176    0    0     0   456  624  458  2  7 91  0
 0  0      0 3905376   2628  39272    0    0     0   416  623  480  1  6 93  0
 0  0      0 3905376   2632  39364    0    0     0   420  590  429  1  7 92  0
 0  0      0 3905276   2636  39368    0    0     0   360  642  492  0  7 93  0
 0  0      0 3916568   2640  28268    0    0     0   360  569  387  1  4 95  0
 0  0      0 3905268   2652  39360    0    0     0   336  541  416  1  4 95  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3916600   2552  28040    0    0   594  2382   73   71  0  2 96  2
 0  0      0 3905220   2576  39308    0    0    12   400  624  507  1  5 94  0
 1  0      0 3910808   2580  34196    0    0     0   420  609  513  0  7 93  0
 0  0      0 3905104   2580  39376    0    0     0   360  545  437  1  6 93  0
 0  0      0 3904972   2584  39376    0    0     0   360  592  428  1  5 94  0
 0  0      0 3905104   2596  39368    0    0     0   512  623  503  1  7 91  1
 0  0      0 3905228   2608  39296    0    0     4   396  588  439  1  5 94  0
 1  0      0 3912444   2612  32488    0    0     0   420  609  486  1  6 93  0
 0  0      0 3905376   2620  39368    0    0     0   360  597  433  1  6 92  0
 0  0      0 3905228   2620  39376    0    0     0   420  618  486  1  6 92  0
 2  0      0 3916520   2632  28188    0    0     0   456  622  481  1  6 93  0
 1  0      0 3905500   2644  39372    0    0     0   400  594  462  0  8 92  0
 0  0      0 3905104   2644  39364    0    0     0   420  584  431  1  5 94  0
 0  0      0 3905096   2648  39376    0    0     0   360  630  490  1  6 93  0
 0  0      0 3904980   2648  39376    0    0     0   360  591  429  2  5 93  0
 0  0      0 3905228   2660  39364    0    0     0   456  575  437  0  6 93  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3916584   2584  28148    0    0   585  2452   74   71  0  2 96  1
 1  0      0 3905204   2632  39532    0    0    16  1552  618  537  1  8 91  0
 3  0      0 3916008   2660  28452    0    0     0  1764  605  471  1  5 94  0
 1  0      0 3916372   2688  28452    0    0     0  1764  665  544  1  4 94  0
 0  0      0 3904856   2720  39552    0    0     0  1764  615  505  1  4 94  0
 0  0      0 3904816   2752  39548    0    0     0  1604  640  531  1  7 91  1
 0  0      0 3904816   2792  39552    0    0     4  1676  595  480  1  5 94  0
 0  0      0 3904924   2820  39572    0    0     0  1764  627  537  1  6 94  0
 0  0      0 3904676   2844  39556    0    0     0  1512  586  456  0  9 91  0
 0  0      0 3904932   2876  39552    0    0     0  1764  614  525  1  6 93  0
 0  0      0 3904784   2912  39544    0    0     0  1800  643  535  0  5 94  0
 0  0      0 3904536   2948  39556    0    0     0  1680  611  469  1  7 92  0
 0  0      0 3915952   2968  28460    0    0     0  1260  464  342  0  4 96  0
 0  0      0 3904644   2984  39556    0    0     0  1008  436  343  1  4 95  0
 0  0      0 3904428   3016  39548    0    0     0  1764  607  464  1  5 93  0
 0  0      0 3904644   3048  39548    0    0     0  1548  651  533  1  6 92  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3915940   2616  28180    0    0   577  2523   75   72  0  2 96  1
 0  0      0 3904832   2648  39504    0    0    16  1552  623  505  1  6 93  0
 0  0      0 3904808   2668  39472    0    0     0  1764  636  509  2  4 94  0
 0  0      0 3904792   2680  39640    0    0     0  1764  632  515  1  4 94  0
 0  0      0 3904660   2696  39556    0    0     0  1764  623  505  1  5 94  0
 0  0      0 3904808   2716  39548    0    0     0  1604  578  455  1  4 94  1
 0  0      0 3904808   2740  39636    0    0     4  1856  632  528  1  6 93  0
 0  0      0 3904908   2756  39556    0    0     0  1512  591  441  1  7 92  0
 1  0      0 3904792   2772  39556    0    0     0  1764  615  502  1  7 92  0
 0  0      0 3904792   2784  39556    0    0     0  1764  627  517  1  4 95  0
 0  0      0 3904660   2804  39552    0    0     0  1548  582  457  1  4 94  1
 0  0      0 3904652   2828  39480    0    0     0  1864  641  512  0  5 95  0
 0  0      0 3904792   2844  39560    0    0     0  1764  644  504  0  5 95  0
 0  0      0 3904652   2860  39480    0    0     0  2016  640  499  0  5 95  0
 0  0      0 3904644   2872  39564    0    0     0  1512  641  494  0  6 94  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3915848   2648  28032    0    0   569  2595   76   73  0  2 96  1
 0  0      0 3904492   2676  39568    0    0    16  1552  628  519  2  5 93  0
 1  0      0 3907088   2680  37272    0    0     0  1764  579  505  2  7 91  0
 0  0      0 3904468   2684  39572    0    0     0  1512  587  447  0  6 94  0
 0  0      0 3904624   2696  39488    0    0     0  1764  584  438  1  6 92  0
 0  0      0 3904360   2708  39684    0    0     0  1604  622  502  2  6 92  0
 1  0      0 3913180   2724  30316    0    0     4  1816  612  454  1  5 94  0
 0  0      0 3904352   2728  39572    0    0     0  1512  623  485  1  7 92  0
 0  0      0 3904104   2736  39568    0    0     0  1512  594  416  1  7 92  0
 0  0      0 3904360   2740  39492    0    0     0  1764  646  479  0  5 95  0
 0  0      0 3904336   2752  39528    0    0     0  1800  639  491  0  6 93  0
 0  0      0 3915692   2764  28464    0    0     0  1316  487  327  1  5 95  0
 1  0      0 3904088   2768  39572    0    0     0  1260  439  329  1  3 96  0
 1  0      0 3915536   2776  28460    0    0     0  1512  617  465  2  6 92  0
 0  0      0 3904236   2780  39652    0    0     0  1764  611  457  0  5 94  0
 0  0      0 3904236   2792  39572    0    0     0  1548  641  503  0  7 92  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3915320   2680  28152    0    0   561  2662   77   74  0  2 96  1
 0  0      0 3904088   2704  39572    0    0    16  1552  607  485  2  6 92  0
 1  0      0 3912280   2708  31724    0    0     0  1764  626  488  0  5 95  0
 0  0      0 3903964   2708  39572    0    0     0  1512  584  425  1  4 95  0
 0  0      0 3904088   2712  39572    0    0     0  1764  618  492  2  6 92  0
 0  0      0 3903956   2724  39560    0    0     0  1856  602  455  1  3 95  0
 0  0      0 3903988   2736  39652    0    0     4  1548  624  497  2  6 92  0
 0  0      0 3903988   2740  39572    0    0     0  1512  576  427  0  6 94  0
 0  0      0 3903956   2748  39564    0    0     0  1764  605  491  1  8 92  0
 0  0      0 3903964   2748  39580    0    0     0  1512  582  420  1  5 94  0
 1  0      0 3908832   2760  35268    0    0     0  1800  634  504  2  7 91  0
 0  0      0 3904088   2772  39488    0    0     0  1552  586  442  1  6 93  0
 0  0      0 3903964   2772  39572    0    0     0  1764  617  485  1  5 94  0
 0  0      0 3903964   2776  39568    0    0     0  1764  586  437  1  4 95  0
 0  0      0 3903980   2780  39488    0    0     0  1512  629  484  1  7 92  0
 0  0      0 3903840   2788  39484    0    0     0  1800  633  501  1  6 93  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3914972   2712  28188    0    0   553  2728   78   74  0  2 96  1
 0  0      0 3902972   2756  40304    0    0    12  5040  600  456  1  9 89  0
 1  0      0 3902980   2784  40304    0    0     0  7000  612  457  2  7 91  0
 1  0      0 3912776   2808  30980    0    0     0  6000  659  511  1  7 92  0
 0  0      0 3903072   2836  40228    0    0     0  6000  616  459  2  8 90  0
 0  0      0 3903196   2864  40300    0    0     0  5092  547  401  2  8 90  1
 0  0      0 3902956   2904  40304    0    0     4  7148  615  473  1  6 92  0
 0  0      0 3903056   2928  40308    0    0     0  5000  611  448  1  8 91  0
 1  0      0 3902328   2952  40308    0    0     0  6728  619  459  2  6 92  0
 0  0      0 3902692   2984  40300    0    0     0  6272  600  467  1  7 91  0
 0  0      0 3902808   3000  40236    0    0     0  2036  315  235  0  2 97  0
 0  0      0 3902800   3032  40212    0    0     0  6144  632  470  2  5 93  0
 0  0      0 3902676   3060  40308    0    0     0  7000  634  461  1  7 92  0
 0  0      0 3902824   3088  40308    0    0     0  6000  617  461  2  6 92  0
 0  0      0 3902644   3108  40312    0    0     0  5000  597  456  1  7 92  0
 0  0      0 3902644   3144  40236    0    0     0  6036  601  470  1 10 88  1
 0  0      0 3902528   3176  40308    0    0     0  6160  623  470  1  6 92  0
 0  0      0 3902636   3200  40308    0    0     0  6000  608  454  2  7 91  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3914104   2744  28144    0    0   545  2804   79   75  0  2 96  1
 0  0      0 3902120   2776  40244    0    0    12  6040  624  512  1  5 94  0
 0  0      0 3902096   2796  40324    0    0     0  7000  632  501  1  4 95  0
 0  0      0 3902236   2808  40324    0    0     0  6000  606  447  3  5 93  0
 1  0      0 3912644   2820  30112    0    0     0  7000  614  517  2  6 91  0
 0  0      0 3913148   2840  29196    0    0     0  6092  596  462  1  7 91  0
 0  0      0 3901972   2868  40312    0    0     4  7088  667  534  1  4 96  0
 0  0      0 3901980   2884  40324    0    0     0  6000  603  443  1  7 92  0
 0  0      0 3901988   2896  40324    0    0     0  6000  578  437  1  5 94  0
 0  0      0 3902080   2908  40324    0    0     0  7000  636  508  1  6 93  0
 0  0      0 3902120   2928  40316    0    0     0  6036  607  457  3  7 91  0
 1  0      0 3902088   2952  40320    0    0     0  7100  636  511  1  5 94  0
 1  0      0 3907552   2968  35144    0    0     0  7000  642  509  1  5 94  0
 0  0      0 3901972   2980  40324    0    0     0  6000  599  442  2  5 93  0
 0  0      0 3901964   2996  40320    0    0     0  7000  631  500  1  6 93  0
 1  0      0 3901444   3016  40316    0    0     0  6036  607  463  1  6 93  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3913228   2784  28056    0    0   538  2882   80   75  0  2 96  1
 0  0      0 3900748   2812  40244    0    0    12  6040  628  494  1  6 93  0
 0  0      0 3900864   2816  40328    0    0     0  7000  632  506  1  6 92  0
 0  0      0 3900764   2820  40328    0    0     0  6000  584  425  2  5 93  0
 0  0      0 3900624   2832  40320    0    0     0  7000  601  436  1  5 94  0
 0  0      0 3900872   2844  40404    0    0     0  6092  639  503  1  7 91  1
 0  0      0 3900640   2860  40248    0    0     4  7052  611  445  2  6 92  0
 0  0      0 3898656   2864  42360    0    0     0     4  336  221  1  4 96  0
 2  0      0 3909684   2868  31224    0    0     0  7000  608  447  2  6 92  0
 0  0      0 3898632   2872  42244    0    0     0  6000  631  468  2  7 91  0
 0  0      0 3898632   2888  42320    0    0     0  7036  666  501  2  4 94  0
 0  0      0 3898508   2900  42324    0    0     0  8048  605  437  2  5 94  0
 0  0      0 3898764   2904  42244    0    0     0  6000  629  485  2  7 91  0
 0  0      0 3898888   2908  42324    0    0     0  6000  605  426  1  6 92  0
 0  0      0 3898764   2916  42320    0    0     0  7000  635  484  2  5 93  0
 0  0      0 3898780   2928  42324    0    0     0  6036  612  440  2  5 92  0
 0  0      0 3898764   2940  42244    0    0     0  6052  608  441  1  7 92  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3910020   2816  28160    0    0   531  2957   81   76  0  2 96  1
 0  0      0 3897616   2840  40328    0    0    12  6040  611  497  2  6 92  0
 0  0      0 3897764   2844  40252    0    0     0  6000  596  435  1  6 93  0
 1  0      0 3897144   2844  40328    0    0     0  6000  588  417  1  6 93  0
 0  0      0 3897624   2848  40244    0    0     0  7000  635  487  1  6 93  0
 1  0      0 3897888   2860  40240    0    0     0  7092  646  501  1  5 94  0
 0  0      0 3897640   2872  40252    0    0     4  6036  593  432  1  5 95  0
 0  0      0 3897756   2876  40328    0    0     0  7000  635  481  2  3 95  0
 0  0      0 3897756   2884  40244    0    0     0  7000  627  489  1  6 93  0
 0  0      0 3897632   2884  40332    0    0     0  6000  599  425  2  5 93  0
 0  0      0 3897756   2896  40240    0    0     0  7036  646  506  1  6 93  0
 0  0      0 3897640   2908  40320    0    0     0  7040  641  495  0  6 93  0
 0  0      0 3897788   2908  40288    0    0     0  6000  608  422  2  6 92  0
 0  0      0 3897656   2912  40328    0    0     0  6000  580  429  1  7 93  0
 0  0      0 3897764   2916  40300    0    0     0  7000  629  485  1  4 95  0
 0  0      0 3897632   2924  40244    0    0     0  7036  632  489  1  3 95  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3909044   2848  28052    0    0   524  3031   82   76  0  2 96  1
 1  0      0 3890036   2896  43308    0    0    12 24040  605  481  3  6 91  0
 0  0      0 3893748   2916  43316    0    0     0 20000  637  487  2  6 91  0
 1  0      0 3904676   2944  32212    0    0     4 24000  594  449  3  7 90  0
 1  0      0 3890020   2972  43232    0    0     0 24000  607  463  2  7 91  0
 1  0      0 3890640   3000  43308    0    0     0 20092  638  491  2  6 92  0
 1  0      0 3884704   3036  50716    0    0     4 16716  595  491  2  8 91  0
 0  0      0 3860228   3064  74728    0    0     0     0  587  489  2  7 91  0
 0  0      0 3860360   3088  74744    0    0     0 24000  634  490  2  6 92  0
 0  0      0 3860104   3112  74748    0    0     0 24000  630  498  3  6 91  0
 0  0      0 3860236   3148  74740    0    0     4 20036  579  423  2  8 90  0
 0  0      0 3860964   3176  74752    0    0     0 51592  599  461  2  6 86  6
 1  0      0 3857624   3200  74748    0    0     0 24000  584  424  3  7 90  0
 1  0      0 3860964   3224  74748    0    0     0 20000  635  488  2  5 93  0
 0  0      0 3861072   3248  74748    0    0     0 24000  634  505  2  8 89  0
 1  0      0 3857228   3280  74660    0    0     0 24036  573  444  2  8 90  0
 1  0      0 3857236   3320  74744    0    0     4 24152  620  509  2  5 91  2
 0  0      0 3860956   3340  74748    0    0     0 20000  619  491  2  7 91  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3873556   2880  28088    0    0   516  3156   83   77  0  2 96  1
 0  0      0 3858480   2912  43320    0    0    12 24040  638  515  2  6 92  0
 0  0      0 3858340   2928  43316    0    0     0 24000  602  462  3  4 93  0
 0  0      0 3858324   2940  43320    0    0     0 24000  611  465  2  7 91  0
 0  0      0 3858340   2952  43320    0    0     0 24000  607  465  2  6 92  0
 0  0      0 3858464   2972  43312    0    0     0 24092  606  481  2  6 91  1
 1  0      0 3854744   2996  43308    0    0     4 24088  575  420  2  6 92  0
 1  0      0 3858348   3012  43272    0    0     0 24000  641  520  1  6 93  0
 0  0      0 3858076   3024  43320    0    0     0 24000  570  411  2  5 92  0
 0  0      0 3858324   3036  43320    0    0     0 24000  642  511  1  6 93  0
 1  0      0 3869376   3056  32212    0    0     0 24036  600  443  2  7 90  0
 1  0      0 3869500   3080  32208    0    0     4 24092  618  477  2  6 93  0
 1  0      0 3854372   3100  43260    0    0     4 24000  601  439  4  5 91  0
 0  0      0 3857952   3112  43240    0    0     0 20000  593  460  2  5 93  0
 1  0      0 3854464   3124  43236    0    0     0 28000  614  472  3  5 92  0
 1  0      0 3854836   3144  43232    0    0     0 20036  614  473  3  6 90  0
 1  0      0 3867492   3164  34352    0    0     0 28096  664  536  3  5 92  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3869612   2912  28192    0    0   510  3281   84   78  0  2 96  1
 0  0      0 3854068   2940  43252    0    0    12 24040  634  504  2  4 94  0
 0  0      0 3854068   2944  43440    0    0     0 24000  613  453  2  4 93  0
 2  0      0 3864864   2948  32268    0    0     0 24000  576  410  2  7 90  0
 0  0      0 3853812   2952  43256    0    0     0 24000  604  434  2  6 91  0
 0  0      0 3854200   2968  43336    0    0     0 20092  612  461  2  7 91  0
 1  0      0 3850356   2984  43336    0    0     4 26904  628  474  2  6 92  0
 0  0      0 3853944   2992  43372    0    0     0 21144  609  449  1  7 92  0
 0  0      0 3854076   2996  43336    0    0     0 24000  618  447  2  6 92  0
 1  0      0 3864972   3000  32156    0    0     0 28000  634  468  1  7 92  0
 1  1      0 3846976   3012  46296    0    0     0 20036  587  445  3  5 89  4
 0  1      0 3846008   3020  47508    0    0     4     0  235  254  0  1 67 33
 1  0      0 3841908   3032  51332    0    0     0 28060  609  459  2  6 92  0
 0  0      0 3845496   3036  51336    0    0     0 24000  652  504  3  6 91  0
 0  0      0 3845628   3040  51256    0    0     0 24000  602  434  3  5 92  0
 0  0      0 3845744   3052  51332    0    0     0 24036  626  463  2  6 92  0
 0  0      0 3845760   3060  51252    0    0     0 24000  610  459  3  6 90  0
 1  0      0 3845496   3072  51400    0    0     0 27884  608  460  2  4 94  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3857404   2944  28192    0    0   503  3401   85   78  1  2 96  1
 1  0      0 3853156   2968  32236    0    0    12 24040  599  460  1  7 92  0
 0  0      0 3842220   2972  43336    0    0     0 20000  584  430  2  7 91  0
 1  0      0 3841972   2972  43336    0    0     0 24000  605  443  3  5 92  0
 0  0      0 3841824   2976  43300    0    0     0 24000  605  462  3  8 90  0
 0  0      0 3841956   2984  43336    0    0     0 24092  603  455  3  5 91  1
 0  0      0 3841732   3000  43336    0    0     4 24036  617  453  2  6 92  0
 0  0      0 3841956   3004  43412    0    0     0 24000  598  449  2  6 92  0
 0  0      0 3842080   3004  43256    0    0     0 24000  606  450  3  6 91  0
 0  0      0 3842096   3012  43316    0    0     0 24000  616  449  2  4 94  0
 1  0      0 3853264   3020  32156    0    0     0 28036  647  481  2  6 92  0
 0  0      0 3841956   3032  43416    0    0     0 24040  622  484  3  6 91  0
 1  0      0 3842088   3036  43336    0    0     0 24000  606  447  2  6 91  0
 0  0      0 3841816   3036  43336    0    0     0 24000  612  449  2  6 92  0
 1  0      0 3841872   3040  43336    0    0     0 24000  572  393  3  6 91  0
 0  0      0 3842004   3048  43336    0    0     0 24036  619  457  3  6 91  0
 1  0      0 3838260   3060  43248    0    0     0 22472  620  458  2  6 92  0
