procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3033964  16908 881404    0    0   388   214   10   17  0  0 99  0
 1  0      0 3045472    148 879104    0    0    96  6796  245  254  0  1 77 22
 0  0      0 3934848    168   4328    0    0  4996   992  751  727  1  6 89  4
 0  1      0 3934780    192   4436    0    0  2184   440  450  416  2  2 87  8
 0  1      0 3934780    192   4436    0    0     0     0   80   62  0  0 75 25
 0  1      0 3934780    192   4444    0    0     0     0   67   67  0  0 75 25
 0  1      0 3934780    192   4444    0    0     0     0   63   60  0  0 75 25
 0  1      0 3934780    192   4444    0    0     0     0   67   66  0  0 75 25
 0  1      0 3934788    192   4520    0    0     0     0   62   65  0  0 75 25
 0  1      0 3934788    192   4520    0    0     0     0   62   68  0  0 75 25
 0  1      0 3934788    192   4520    0    0     0     0   61   64  0  0 75 25
 0  1      0 3934788    192   4520    0    0     0     0   61   64  0  0 75 25
 0  1      0 3934788    192   4520    0    0     0     0   67   62  0  0 75 25
 0  1      0 3934788    192   4520    0    0     0     0   69   70  0  0 75 25
 0  1      0 3934788    192   4520    0    0     0     0   76   62  0  0 75 25
 0  1      0 3943040    328   4532    0    0   136     0 2279  803  0  8 50 43
 1  1      0 3942312    560   4636    0    0   272     0 3675   44  0 29 62  9
 0  1      0 3942684    560   4652    0    0     0     0 2457   12  0 17 74  8
 0  1      0 3942684    560   4652    0    0     0     0   41   10  0  0 77 23
 0  1      0 3942692    560   4652    0    0     0     0   43    9  0  0 74 25
 0  1      0 3942692    560   4652    0    0     0     0   39   10  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3942692    568   4648    0    0     0    28   47   15  0  0 44 56
 0  1      0 3942692    568   4648    0    0     0     0   37    4  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   42   13  0  0 63 37
 0  1      0 3942692    568   4652    0    0     0     0   46    6  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   41    9  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   38    4  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   40   10  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   41    9  0  0 17 83
 0  1      0 3942692    568   4652    0    0     0     0   40   10  0  0 71 29
 0  1      0 3942692    568   4652    0    0     0     0   39    8  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   40    8  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   40    6  0  0 28 72
 0  1      0 3942692    568   4652    0    0     0     0   42   14  0  0 72 28
 0  1      0 3942692    568   4652    0    0     0     0   47    6  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   41    9  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   38    4  0  0 100  0
 0  1      0 3942692    568   4652    0    0     0     0   39    8  0  0 100  0
 0  1      0 3942700    568   4656    0    0     0     0   55   16  0  0 82 18
 0  1      0 3942700    568   4656    0    0     0     0   39    9  0  0 100  0
 0  1      0 3942700    568   4656    0    0     0     0   40    8  0  0 100  0
 0  1      0 3942700    568   4656    0    0     0     0   39    8  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3942700    568   4656    0    0     0     0   39    4  0  0 100  0
 0  1      0 3942700    568   4656    0    0     0     0   41   13  0  0 38 63
 0  1      0 3942700    568   4656    0    0     0     0   47    8  0  0 100  0
 0  1      0 3942700    568   4656    0    0     4     0   52   19  0  0 54 46
 0  1      0 3942576    832   4688    0    0   264     0   41   12  0  0 54 46
 0  1      0 3942576    832   4696    0    0     0     0   40    8  0  0 100  0
 0  1      0 3942576    832   4660    0    0     0     0   40    9  0  0 37 63
 0  1      0 3942576    832   4660    0    0     0     0   39    8  0  0 100  0
 0  1      0 3942576    832   4660    0    0     0     0   42   12  0  0 54 46
 0  1      0 3942576    840   4656    0    0     0    16   46   16  0  0 84 16
 0  1      0 3942576    840   4656    0    0     0     0   40    4  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0    24   42   13  0  0 62 38
 0  1      0 3942576    840   4664    0    0     0     0   48    8  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   41    7  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   39    6  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   40    9  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   41    9  0  0 17 83
 0  1      0 3942576    840   4664    0    0     0     0   39   10  0  0 71 29
 0  1      0 3942576    840   4664    0    0     0     0   38    8  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   41    8  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   38    4  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3942576    840   4664    0    0     0     0   54   19  0  0 80 20
 1  1      0 3942576    840   4664    0    0     0     0   47    6  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   42   10  0  0 53 47
 0  1      0 3942576    840   4664    0    0     0     0   39    4  0  0 100  0
 0  1      0 3942576    840   4664    0    0     0     0   39    8  0  0 100  0
