procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3827776    156   5876    0    0  5628  1528 1322 1899  2  4 93  2
 0  0      0 3827348    180   6184    0    0  5068  1756 1379 1916  2  3 93  2
 0  0      0 3827256    164   6196    0    0  4908  1548 1259 1753  1  3 93  3
 0  0      0 3827256    172   6180    0    0  4892  1536 1255 1750  1  4 93  2
 1  0      0 3827504    156   6212    0    0  5672  1520 1347 1935  1  4 92  3
 0  0      0 3827256    164   6164    0    0  4104  1520 1196 1920  1  3 94  2
 0  0      0 3827372    180   6156    0    0  4988  1560 1293 1830  1  4 93  2
 2  0      0 3827288    164   6108    0    0  5728  1760 1408 1947  1  4 92  3
 0  0      0 3827420    172   6236    0    0  4152  1292 1144 1841  0  0 99  1
 0  0      0 3827240    168   6124    0    0  4248  1272 1130 1968  1  3 92  4
 0  0      0 3827388    176   6196    0    0  4256  1272 1071 1590  1  2 94  3
 0  0      0 3827108    176   6124    0    0  4292  1288 1087 1641  1  2 94  3
 0  0      0 3827356    176   6124    0    0  4280  1276 1087 1634  0  3 94  2
 0  0      0 3827232    176   6132    0    0  4264  1272 1113 1902  1  3 93  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3825140    720   8140    0    0   636   111   72  117  1  0 98  1
 1  0      0 3828172    156   5844    0    0  3824  1648 1185 2121  1  2 92  5
 1  0      0 3827240    172   6548    0    0  4028  1216 1063 1727  0  4 94  2
 0  0      0 3827760    184   6076    0    0  3824  1268 1003 1554  0  2 95  3
 0  0      0 3827604    184   6128    0    0  4256  1256 1043 1622  0  3 94  3
 0  0      0 3827644    188   6172    0    0  5108  1512 1239 1993  0  1 98  1
 1  0      0 3827768    180   6072    0    0  4940  1292 1125 1670  1  0 95  4
 1  1      0 3827512    180   6040    0    0  4284  1256 1049 1780  0  1 94  6
 1  1      0 3827644    184   6148    0    0  5184  1520 1273 1851  1  1 97  1
 1  1      0 3827644    184   6104    0    0  5084  1744 1293 1917  1  3 93  2
 0  0      0 3827396    456   6132    0    0  5392  1524 1350 1853  2  5 92  2
 0  0      0 3827636    192   6184    0    0  5064  1540 1259 1810  2  3 93  2
 0  0      0 3827676    184   6060    0    0  5060  1516 1241 1752  2  3 92  3
 0  0      0 3827644    192   6056    0    0  5112  1520 1279 2024  1  4 93  2
 0  0      0 3827676    192   6176    0    0  5060  1504 1229 1747  2  5 93  1
 0  0      0 3827676    192   6128    0    0  5940  1764 1409 2001  2  4 91  3
 0  0      0 3827644    180   6076    0    0  5048  1520 1257 1806  1  4 93  2
 0  0      0 3827832    180   6080    0    0  4972  1524 1221 1717  2  4 91  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3825140    644   8120    0    0   644   115   76  122  1  0 98  1
 0  0      0 3827684    204   6328    0    0  4216  2992 1582 2076  2  3 94  1
 0  0      0 3827560    216   6252    0    0  5312  2772 1656 2028  3  2 93  3
 0  0      0 3827600    216   6404    0    0  5340  2772 1624 2190  3  2 92  3
 0  0      0 3827520    216   6328    0    0  5288  2752 1618 2453  2  2 93  3
 0  0      0 3827476    216   6372    0    0  5252  2800 1624 2165  2  3 92  3
 0  0      0 3827272    212   6324    0    0  6400  2768 1845 2147  1  4 93  2
 0  0      0 3827600    212   6296    0    0  5248  2772 1604 2287  2  2 93  3
 0  0      0 3827492    208   6300    0    0  5268  2788 1585 2347  2  2 93  2
 0  0      0 3827472    208   6424    0    0  5228  2780 1552 2152  3  2 92  3
 0  0      0 3828344    188   5844    0    0  4272  1856 1257 1751  1  3 94  2
 0  0      0 3828280    188   5824    0    0     0     0   36   59  0  0 100  0
 0  0      0 3828280    188   5824    0    0     0     0   40   67  0  0 100  0
 0  0      0 3828304    188   5880    0    0     0     0   79  160  0  0 100  0
 0  0      0 3828272    188   5880    0    0     0     0   38   66  0  0 100  0
 0  0      0 3828304    188   5880    0    0     0     0   44   79  0  0 100  0
 0  0      0 3828296    196   5944    0    0     0    16   55   93  0  0 98  2
 0  0      0 3828296    196   5944    0    0     0     0   38   59  0  0 100  0
 0  0      0 3828296    196   5944    0    0     0     0   38   65  0  0 100  0
 0  0      0 3828296    196   5944    0    0     0     0   38   69  0  0 100  0
 0  0      0 3828296    196   5952    0    0     0     0   45   78  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3828296    204   5944    0    0     0    16   58  107  0  0 95  5
 0  0      0 3828296    204   5956    0    0     0     0   69  124  0  0 99  1
 0  0      0 3828296    204   5956    0    0     0     0   52   98  0  0 100  0
 0  0      0 3828296    204   5956    0    0     0     0   41   71  0  0 100  0
 0  0      0 3828296    204   5956    0    0     0     0   38   70  0  0 100  0
 0  0      0 3828296    204   5956    0    0     0     0   73  128  0  0 100  0
 0  0      0 3828296    212   5956    0    0     0    12   83  155  0  0 93  7
 0  0      0 3828296    212   5956    0    0     0     0   44   70  0  0 100  0
 0  0      0 3828296    212   5956    0    0     0     0   83  144  0  0 100  0
 0  0      0 3828296    212   5956    0    0     0     0   69  147  0  0 100  0
 0  0      0 3828164    352   5928    0    0   140     0   99  128  0  0 92  8
 0  0      0 3828164    352   5956    0    0     0     0   91  189  0  0 100  0
 0  0      0 3827288    700   5952    0    0   344    12  226  387  0  1 99  0
 0  0      0 3826916    700   5968    0    0     0     0  642 2093  1  0 99  0
 0  0      0 3826924    700   5968    0    0     0     0   36   69  0  0 100  0
 0  0      0 3826924    700   5968    0    0     0     0   39   64  0  0 100  0
 0  0      0 3826924    700   5968    0    0     0     0   36   59  0  0 100  0
 0  0      0 3826924    700   5968    0    0     0     0   39   67  0  0 100  0
 0  0      0 3826924    708   5960    0    0     0    20   50   86  0  0 94  5
 0  0      0 3826924    708   5968    0    0     0     0   41   69  0  0 100  0
 0  0      0 3826924    708   5968    0    0     0     0   36   59  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3826924    708   5968    0    0     0     0   37   64  0  0 100  0
 0  0      0 3826924    708   5968    0    0     0     0   49   86  0  0 100  0
 0  0      0 3826924    708   5968    0    0     0     0   40   69  0  0 100  0
 0  0      0 3826924    720   5968    0    0     4    16   46   81  0  0 93  7
 0  0      0 3826924    720   5968    0    0     0     0   39   64  0  0 100  0
 0  0      0 3826924    720   5968    0    0     0     0   36   59  0  0 100  0
 0  1      0 3826924    724   5964    0    0     4     0   38   66  0  0 99  1
 0  0      0 3826800    988   5924    0    0   264     0  104   70  0  0 95  5
 0  0      0 3826800    988   5968    0    0     0     8   43   74  0  0 100  0
 0  0      0 3826800    996   5960    0    0     0    24   44   72  0  0 100  0
 0  0      0 3826800    996   5968    0    0     4     0   42   69  0  0 100  0
 0  0      0 3826800    996   5968    0    0     0     0   54   94  0  0 100  0
 0  0      0 3826800    996   5972    0    0     0     0   37   68  0  0 100  0
 0  0      0 3826800    996   5972    0    0     0     0   38   69  0  0 100  0
 0  0      0 3826800    996   5972    0    0     0     0   40   65  0  0 100  0
 0  0      0 3826800   1004   5964    0    0     0    24   45   76  0  0 93  7
 0  0      0 3826800   1004   5964    0    0     0     0   38   62  0  0 100  0
 0  0      0 3826800   1004   5964    0    0     0     0   44   62  0  0 100  0
 0  0      0 3826800   1004   5972    0    0     0     0   49   83  0  0 100  0
 0  0      0 3826800   1004   5972    0    0     0     0   36   62  0  0 100  0
 0  0      0 3826800   1004   5972    0    0     0     0   39   67  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3826800   1012   5968    0    0     0    16   73  138  0  0 95  5
 0  0      0 3826800   1012   5972    0    0     0     0   84  163  0  0 100  0
 0  0      0 3826676   1012   5972    0    0     0     0   47   90  0  0 100  0
 0  0      0 3826716   1012   5972    0    0     0     0   29   56  0  0 100  0
 0  0      0 3826716   1012   5972    0    0     0     0   31   55  0  0 100  0
 0  0      0 3826468   1024   6076    0    0   152     0  111  211  0  0 96  4
 0  0      0 3826468   1032   6116    0    0     0    16   44   71  0  0 99  1
 0  0      0 3826468   1032   6116    0    0     0     0   43   78  0  0 100  0
 0  1      0 3826220   1036   6112    0    0     4     0   49   98  0  0 97  3
 0  0      0 3826124   1048   6120    0    0    16     0   82  145  1  0 98  2
 0  0      0 3826188   1048   6120    0    0     0     0   63  117  0  0 100  0
 0  0      0 3825684   1312   6304    0    0   484     0  222  301  0  0 98  2
 0  0      0 3825724   1320   6340    0    0     0    16   76  140  0  0 99  1
 0  0      0 3825724   1320   6340    0    0     0     0   44   69  0  0 100  0
 0  0      0 3825724   1320   6340    0    0     0     0   38   59  0  0 100  0
 0  0      0 3825724   1320   6340    0    0     0     0   44   72  0  0 100  0
 0  0      0 3825724   1320   6340    0    0     0     0   35   59  0  0 100  0
 0  0      0 3825724   1320   6340    0    0     0     0   48   89  0  0 100  0
 0  0      0 3825724   1328   6336    0    0     0    24   61  101  0  0 90 11
 0  0      0 3825724   1328   6340    0    0     0     0   51   86  0  0 100  0
 0  0      0 3825724   1328   6340    0    0     0     0   45   81  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3825724   1328   6340    0    0     0     0   69  124  0  0 100  0
 0  0      0 3825628   1328   6340    0    0     0    12   70  123  0  0 100  0
 0  0      0 3825660   1328   6340    0    0     0     0   94  174  0  0 100  0
 0  0      0 3825692   1336   6340    0    0     0    16   77  142  0  0 100  0
 0  0      0 3825724   1336   6340    0    0     0     0   40   65  0  0 100  0
 0  0      0 3825724   1336   6340    0    0     0     0   50   77  0  0 100  0
 0  0      0 3825724   1336   6340    0    0     0     0   41   70  0  0 100  0
 0  0      0 3825732   1336   6340    0    0     0     0   45   80  0  0 100  0
 0  0      0 3825732   1336   6340    0    0     0     0   57  105  0  0 100  0
 0  0      0 3825732   1344   6336    0    0     0    16   61  110  0  0 94  6
 0  0      0 3824320   1488   7100    0    0  1036     0  236  352  0  0 100  0
 0  0      0 3784528   2472  44944    0    0 22552 17716 1272 1027  2  2 93  2
 0  0      0 3784536   2472  44960    0    0     0     0   37   64  0  0 100  0
 0  0      0 3784536   2472  44960    0    0     0     0   38   58  0  0 100  0
 0  0      0 3784536   2472  44960    0    0     0     0   40   66  0  0 100  0
 0  0      0 3784536   2472  44960    0    0     0     0   37   63  0  0 100  0
 0  0      0 3784552   2472  44924    0    0     0     0   44   75  0  0 100  0
 0  0      0 3784552   2480  44916    0    0     0    48   52   65  0  0 79 21
 0  0      0 3784552   2480  44924    0    0     0     0   37   64  0  0 100  0
 0  0      0 3784552   2480  44924    0    0     0     0   47   80  0  0 100  0
 0  0      0 3784552   2480  44924    0    0     0     0   38   63  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3784552   2480  44924    0    0     0     4   44   76  0  0 100  0
 0  0      0 3783924   2480  45260    0    0   392     0  152  316  0  0 99  1
 0  0      0 3783932   2488  45284    0    0     0    24   45   64  0  0 100  0
 1  0      0 3783932   2488  45284    0    0     0     0   62  110  0  0 100  0
 0  0      0 3783964   2488  45284    0    0     0     0   38   62  0  1 99  0
 0  0      0 3783964   2488  45316    0    0     0     0   39   67  0  0 100  0
 0  0      0 3783964   2488  45316    0    0     0     0   37   64  0  0 100  0
 0  0      0 3783964   2488  45316    0    0     0     0   36   62  0  0 100  0
 0  0      0 3783964   2496  45312    0    0     0    16   55   90  0  0 93  7
 0  0      0 3783964   2496  45316    0    0     0     0   39   64  0  0 100  0
 0  0      0 3783964   2496  45316    0    0     0     0   40   72  0  0 100  0
 0  0      0 3783964   2496  45320    0    0     0     0   39   65  0  0 100  0
 0  0      0 3783964   2496  45320    0    0     0     0   37   64  0  0 100  0
 0  0      0 3783964   2496  45320    0    0     0     0   41   66  0  0 100  0
 0  0      0 3783964   2504  45320    0    0     0    16   53   74  0  1 87 12
 0  0      0 3783956   2504  45320    0    0     0    76   60   70  0  0 100  0
 0  0      0 3783956   2504  45320    0    0     0     0   37   59  0  0 100  0
 0  0      0 3783956   2504  45320    0    0     0     0   90  172  0  0 100  0
 0  0      0 3783924   2504  45320    0    0     0     0   50   91  0  0 100  0
 0  0      0 3784172   2504  45320    0    0     0     0   71  127  0  0 100  0
 0  0      0 3784212   2516  45320    0    0     4    16   47   82  0  0 97  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3784212   2516  45320    0    0     0     0   42   67  0  0 100  0
 0  0      0 3784212   2516  45320    0    0     0     0   75  157  0  0 100  0
 0  1      0 3784212   2516  45328    0    0    16     0  139  304  0  0 98  2
 0  0      0 3789036   2816  46672    0    0  1700    92  438 1291  1  0 98  0
 0  0      0 3789044   2816  46672    0    0     0     0   96  181  0  0 100  0
 0  0      0 3789076   2816  46672    0    0     0     0   90  176  0  0 100  0
 0  0      0 3789044   2816  46672    0    0     0     0   68  130  0  0 100  0
 0  0      0 3789044   2816  46672    0    0     0     0   74  143  0  0 100  0
 0  0      0 3779552   5544  53432    0    0  9476     0 1166  984  2  0 96  2
 0  0      0 3779568   5552  53480    0    0     0    16   71  131  0  0 100  0
 0  0      0 3779592   5552  53500    0    0     0     0  126  250  0  0 100  0
 0  0      0 3779568   5552  53500    0    0     0     0   41   61  0  0 100  0
 0  0      0 3779568   5552  53500    0    0     0     0   39   66  0  0 100  0
 0  0      0 3779568   5552  53500    0    0     0     0   37   66  0  0 100  0
 0  0      0 3779568   5552  53500    0    0     0     0   39   63  0  0 100  0
 0  0      0 3779568   5560  53492    0    0     0    16   44   74  0  0 90 10
 0  0      0 3779568   5560  53500    0    0     0     0   38   62  0  0 100  0
 0  0      0 3779568   5560  53500    0    0     0     0   47   80  0  0 100  0
 0  0      0 3779568   5560  53500    0    0     0     0   39   71  0  0 100  0
 0  0      0 3779568   5560  53500    0    0     0     0   37   62  0  0 100  0
 0  0      0 3779568   5560  53500    0    0     0     0   39   62  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3779568   5568  53500    0    0     0    16   42   74  0  0 90 10
 0  0      0 3779568   5568  53500    0    0     0     0   43   68  0  0 100  0
 0  0      0 3779568   5568  53500    0    0     0     0   46   68  0  0 100  0
 0  0      0 3779568   5568  53500    0    0     0     0   37   64  0  0 100  0
 0  0      0 3779568   5568  53500    0    0     0     0   72  126  0  0 100  0
 0  0      0 3779568   5568  53500    0    0     0     0  116  227  0  0 100  0
 0  0      0 3779568   5576  53496    0    0     0    16   57   98  0  0 92  8
 0  0      0 3779568   5576  53500    0    0     0     0   40   71  0  0 100  0
 0  0      0 3779568   5576  53500    0    0     0     0   37   62  0  0 100  0
 1  0      0 3779568   5576  53500    0    0     0     0   95  180  0  0 100  0
 0  0      0 3779600   5576  53500    0    0     0     0   36   66  0  0 100  0
 0  0      0 3779600   5576  53500    0    0     0     0   46   77  0  0 100  0
 0  0      0 3779600   5584  53496    0    0     0    16   44   78  0  0 97  3
 0  0      0 3779600   5584  53500    0    0     0     0   37   62  0  0 100  0
 0  0      0 3779600   5584  53500    0    0     0     0   38   60  0  0 100  0
 0  0      0 3779600   5584  53500    0    0     0     0   39   64  0  0 100  0
 0  0      0 3779600   5584  53500    0    0     0     0   47   82  0  0 100  0
 0  0      0 3779600   5584  53504    0    0     0     8   41   70  0  0 100  0
