date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2025-01-09_20-37-01,seq,8000k,100,200,ext3,176196,184208,8012,314979502.080000
2025-01-09_20-37-01,seq,16000k,100,200,ext3,176196,192216,16020,324608419.840000
2025-01-09_20-37-01,seq,32000k,100,200,ext3,176196,208232,32036,269349908.480000
2025-01-09_20-37-01,seq,64000k,100,200,ext3,176196,240264,64068,268136826.880000
