procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3897852   3108  15644    0    0   467  1216   50   50  0  2 97  1
 1  0      0 3873168   3144  31972    0    0    60  5040  718  695  1  9 90  0
 0  0      0 3866952   3168  37736    0    0    56  6000  646  575  1  7 92  0
 0  0      0 3852312   3192  51928    0    0     0  6000  671  578  2  8 88  2
 0  0      0 3846228   3220  57920    0    0     0  6000  643  556  1  7 91  0
 1  0      0 3843012   3252  60968    0    0     0  6084  646  569  1  8 90  0
 0  0      0 3834448   3288  69136    0    0  1004  6148  912 1053  1  7 92  0
 1  0      0 3827628   3316  74892    0    0     0  6000  616  488  1  8 91  0
 1  0      0 3821800   3340  80820    0    0     0  6000  638  534  1  8 91  0
 2  0      0 3816816   3360  86136    0    0     0  5000  627  535  1  8 91  0
 0  0      0 3810756   3396  92136    0    0     0  6032  634  555  1  8 91  0
 0  0      0 3803316   3432  99164    0    0     8  7160  654  550  1  6 93  0
 0  0      0 3797208   3460 105156    0    0     0  6000  657  593  2  5 93  0
 1  0      0 3790884   3488 110416    0    0     4  6000  613  483  1  8 91  0
 0  0      0 3784776   3512 117164    0    0     0  6000  656  535  2  7 92  0
 0  0      0 3778560   3548 123256    0    0     0  6032  650  544  1  6 92  0
 0  0      0 3773908   3576 127388    0    0  1000  5164  895 1033  1  7 92  0
