procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3932988   2384  13300    0    0   490   944   43   45  0  1 97  1
 2  0      0 3921452   3060  14572    0    0  1476   400  712  650  3  6 90  0
 1  0      0 3916724   3084  19448    0    0     0   360  656  549  1  8 91  0
 0  0      0 3909260   3108  26476    0    0     0   360  626  517  2  7 91  0
 0  0      0 3908632   3136  26836    0    0     0   360  628  506  2  8 90  0
 1  0      0 3919808   3168  16088    0    0     0   456  617  493  2  8 89  0
 0  0      0 3907920   3204  27472    0    0    12   508  624  497  1  8 91  0
 0  0      0 3907400   3232  27916    0    0     0   360  642  510  1  7 91  0
 1  0      0 3918404   3256  17108    0    0     0   360  636  525  1  8 91  0
 1  0      0 3907392   3284  27404    0    0     0   360  613  490  1  8 91  0
 0  0      0 3906352   3312  28924    0    0     0   332  609  511  2  9 89  0
 0  0      0 3905980   3344  29284    0    0    12   516  636  526  1 10 89  0
 0  0      0 3905484   3372  29640    0    0     0   360  635  503  3  7 91  0
 1  0      0 3905368   3396  30004    0    0     0   360  616  510  1  9 90  0
 1  0      0 3904732   3420  30364    0    0     0   360  616  510  1  8 91  0
 1  0      0 3913520   3456  21660    0    0     0   392  627  516  1  9 89  0
 1  0      0 3910676   3488  24692    0    0    12   516  650  528  2  7 91  0
