procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 3041416  16912 874360    0    0   379   210    9   14  0  0 99  0
 0  1      0 3034256  16932 874368    0    0    40  3652  239  205  0  2 45 54
 0  0      0 3935328    176   4296    0    0  2852  4368  472  453  0  3 86 10
 0  0      0 3935200    172   4408    0    0  4444  1000  763  769  2  4 90  4
 0  0      0 3935200    188   4340    0    0  3340   792  648  618  0  4 93  2
 0  0      0 3935052    172   4260    0    0  4396   996  766  769  1  5 91  3
 1  0      0 3935052    180   4288    0    0  5516  1276  892  912  2  4 89  5
 0  0      0 3935060    188   4272    0    0  5516  1304  887  923  1  5 88  6
 1  0      0 3935176    180   4144    0    0  5416  1084  877  901  0  7 87  5
 0  0      0 3934936    180   4272    0    0  4524  1288  804  798  0  5 89  5
 1  0      0 3934920    172   4280    0    0  4408   816  756  752  1  4 90  5
 1  0      0 3935300    160   4016    0    0  4312  1056  755  752  0  5 90  5
 0  1      0 3935284    168   4004    0    0  5528  1324  896  936  1  6 87  6
 0  0      0 3926720    180  12572    0    0  4540  1316  839  828  0  7 87  7
 0  0      0 3926776    188  12404    0    0  6640  1288 1424 1057  2  8 85  6
 1  0      0 3926164    204  13268    0    0  4072   820  702  697  1  4 91  4
 0  0      0 3926876    200  12484    0    0  3720  1024  723  675  1  5 90  3
 0  1      0 3926132    196  13032    0    0  3920   812  678  659  2  4 92  3
 0  0      0 3926776    188  12448    0    0  3844  1056  729  717  0  5 91  4
 0  0      0 3926776    188  12448    0    0  4428  1024  761  752  1  5 90  4
 0  0      0 3926892    200  12508    0    0  3340   816  657  618  1  4 92  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926776    180  12472    0    0  4432  1028  762  765  1  5 89  5
 0  1      0 3926784    176  12784    0    0  4700  1080  798  804  1  4 88  7
 0  0      0 3926884    176  12608    0    0  4168  1032  745  748  1  4 89  6
 0  1      0 3926644    188  12832    0    0  3616   820  664  639  1  3 92  4
 0  0      0 3926868    180  12484    0    0  5248  1288  877  903  1  6 88  5
 0  1      0 3926900    184  12488    0    0  4428  1080  789  787  1  5 89  4
