procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 6530956 158976 971012    0    0  1310  2548  307  495  2  2 94  1
 3  1      0 6499316 158996 994320    0    0     8 24040 2778 1301  3  5 91  1
 0  0      0 6499100 158996 994404    0    0     0 24000 1788 1231  3  5 91  0
 2  0      0 6498976 158996 994376    0    0     0 24000  985 1200  2  6 92  0
 0  0      0 6490140 159004 1002672    0    0     0 24080 4128 1294  2  7 90  0
 0  0      0 6490040 159004 1002432    0    0     0 28000  976 1252  3  5 91  0
 0  0      0 6490040 159016 1002560    0    0     4 24012  857 1243  2  5 92  1
 0  0      0 6490652 159016 1002596    0    0     0 24000  992 1266  2  5 92  0
 0  0      0 6490232 159016 1002596    0    0     0 24000  977 1185  3  4 93  0
 0  0      0 6490240 159024 1002568    0    0     0 24064 1021 1214  2  5 92  0
 1  0      0 6491488 159024 1000300    0    0     0 28000 1026 1189  3  5 92  0
 2  0      0 6495580 159032 997484    0    0     0 24012  996 1263  2  6 91  0
 0  0      0 6490124 159032 1002604    0    0     0 24000 1156 1181  2  6 92  0
 0  0      0 6481796 159032 1010796    0    0     0 24000 8266 3076  3  6 88  3
 0  0      0 6481672 159040 1010796    0    0     0 24056  906 1190  3  4 93  0
 0  0      0 6481820 159040 1010796    0    0     0 24000 1077 1173  2  5 93  0
 0  0      0 6482424 159048 1010796    0    0     0 24012  918 1187  3  4 92  0
