procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 6550308 158876 952840    0    0  1753   722  191  529  3  1 96  1
 0  0      0 6528196 158896 965084    0    0   436  3040 1148 1460  2  6 92  0
 0  0      0 6527916 158896 965116    0    0     0  3500 1237 1266  2  6 92  0
 1  0      0 6538116 158896 956412    0    0     0  3500 1214 1277  1  6 92  0
 0  0      0 6528824 158896 965200    0    0     0  3000 1088 1229  1  6 93  0
 0  0      0 6529080 158896 965116    0    0     0  3500 1272 1273  1  7 92  0
 1  0      0 6520136 158916 973820    0    0     4  3588 7203 1357  2  7 88  2
 1  0      0 6511788 158916 981584    0    0     0  3000 1089 1184  1  7 92  0
 0  0      0 6511920 158916 981500    0    0     0  3500 1182 1260  2  6 92  0
 1  0      0 6515128 158916 978428    0    0     0  3500 1091 1243  1  6 92  0
 0  0      0 6511904 158916 981584    0    0     0  3000  980 1205  2  5 93  0
 0  0      0 6511896 158932 981500    0    0     0  3548 1119 1246  2  6 91  0
 1  0      0 6520128 158932 973656    0    0     0  3500 1067 1239  1  7 92  0
 0  0      0 6512060 158932 981500    0    0     0  3000  978 1166  2  6 92  0
 1  0      0 6511920 158932 981500    0    0     0  3500 1083 1272  2  6 92  0
 1  0      0 6523460 158932 970328    0    0     0  3500 1065 1216  1  6 92  0
