procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3676128   2840  39636    0    0   550  2829  108  102  1  3 94  2
 0  0      0 3655968   2856  51912    0    0     4  6040  649  641  1  7 92  0
 0  0      0 3655852   2856  51920    0    0     0  6000  568  496  2  8 90  0
 0  0      0 3655852   2856  51912    0    0     0  6000  633  492  1  7 91  0
 2  0      0 3658456   2856  49544    0    0     0  7000  666  577  1  7 92  1
 0  1      0 3651032   2860  57008    0    0     0  4092  473  373  0  4 90  6
 0  0      0 3647668   2876  60104    0    0     4  4016  459  397  2  4 81 14
 0  0      0 3639368   2876  68296    0    0     0  6000  593  519  2  8 88  1
 1  0      0 3639376   2876  68296    0    0     0  6000  602  504  1  7 92  0
 0  0      0 3639236   2876  68296    0    0     0  7000  655  566  2  8 90  0
 0  0      0 3639236   2884  68296    0    0     0  6032  631  531  1  8 90  0
 1  0      0 3650396   2892  57196    0    0     0  6012  584  507  2  8 90  0
 1  0      0 3650552   2892  57196    0    0     0  6000  612  499  1  8 91  0
 0  0      0 3639244   2892  68296    0    0     0  6000  635  555  1  7 92  0
 0  0      0 3638988   2892  68296    0    0     0  6000  623  518  2  7 91  0
 0  0      0 3639228   2900  68296    0    0     0  6032  615  528  1  7 91  0
 0  0      0 3639236   2908  68296    0    0     0  6012  628  530  2  8 90  0
