procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3291304   2928  76536    0    0   544  3048  115  111  1  3 94  2
 0  0      0 3260168   2952  98596    0    0  1648 20040 1079 1457  2  8 89  1
 0  0      0 3244492   2964 114068    0    0  1136 20000  907 1076  2  7 90  1
 0  0      0 3225264   2976 132220    0    0  3724 20000 1554 2370  1 11 85  3
 0  1      0 3216872   2984 136804    0    0  3376 16000 1321 2093  1  7 80 11
 0  0      0 3214724   2996 142540    0    0  3868  8084 1431 2352  0  8 80 12
 1  0      0 3207688   3016 146328    0    0  5676 42320 1933 3247  2  9 80  9
 0  0      0 3204672   3020 152756    0    0  4544  8000 1581 2676  0  7 82 11
 0  1      0 3198248   3028 155344    0    0  2964 16000 1221 1882  1  8 82  9
 1  0      0 3190948   3032 162344    0    0  4564  8000 1526 2643  1  6 78 15
 0  1      0 3185616   3044 167460    0    0  4608  8032 1561 2666  1  6 80 13
 0  1      0 3183120   3060 169816    0    0  4756 21692 1752 2822  2  8 86  4
 0  0      0 3177872   3068 178852    0    0  3424 12000 1385 2162  1  9 82  7
 0  0      0 3171464   3076 184788    0    0  7392 12000 2279 4046  1  7 79 13
 0  0      0 3166216   3080 190184    0    0  3284 12000 1320 2105  1  7 82 10
 1  0      0 3161528   3096 190720    0    0  3632 12032 1344 2170  2  6 79 13
 0  0      0 3155040   3108 201248    0    0  3636 18028 1431 2264  0  7 84  9
 1  0      0 3142680   3116 209280    0    0     0  4016  420  317  2  4 94  0
 1  0      0 3139712   3124 216012    0    0  2440 11984 1128 1668  1  9 82  8
 0  1      0 3115300   3132 235800    0    0  5476 16000 2684 3566  1 10 80  9
 0  1      0 3110820   3148 240004    0    0  4924  8032 1640 2826  1  5 79 15
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3101696   3160 253276    0    0  5180 25976 2242 3042  0 11 75 13
 0  0      0 3091256   3168 263404    0    0   856 20000  815  932  1  6 89  3
 0  0      0 3083180   3176 271280    0    0  3672 12000 1395 2237  1  8 80 12
 0  0      0 3075212   3184 278616    0    0  1572 16000  945 1246  1  7 85  7
 1  0      0 3068136   3192 281520    0    0  2608 16000 1127 1696  1  6 84  9
 1  0      0 3061356   3212 288100    0    0  4120 29596 1478 2433  1  9 76 14
 0  0      0 3055208   3220 298356    0    0  1136 20000  921 1103  1  7 91  1
 1  0      0 3043204   3232 305868    0    0  2572 20000 1196 1724  2  8 84  6
