procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2971488   3032 127676    0    0   550  3271  124  126  1  4 93  3
 3  1      0 2940424   3048 147136    0    0     4 20040  621  560  2  9 87  2
 0  0      0 2931728   3048 159172    0    0     0 20000  631  544  2  7 91  0
 0  0      0 2931868   3048 159168    0    0     0 20000  580  478  3  7 90  0
 1  0      0 2930124   3048 159168    0    0     0 20000  570  474  3  6 91  0
 1  0      0 2930380   3056 157400    0    0     0 24096  582  498  3  7 90  0
 0  0      0 2923700   3068 167352    0    0     4 20012  844  578  2  7 90  0
 0  0      0 2922940   3068 167280    0    0     0 24000  638  505  2  5 93  0
 1  0      0 2920856   3068 167440    0    0     0 24000  629  501  2  6 92  0
 1  0      0 2914284   3068 172532    0    0     0 28000  662  527  2  7 91  1
 0  0      0 2914524   3076 175552    0    0     0 20032  660  528  2  7 91  0
 0  0      0 2913864   3084 175396    0    0     0 24012  640  547  1  8 91  0
 0  0      0 2914004   3084 175552    0    0     0 20000  604  461  2  7 90  0
 0  0      0 2914112   3084 175712    0    0     0 24000  639  510  2  7 91  0
 1  0      0 2925288   3084 164452    0    0     0 24000  612  465  2  7 91  0
 0  0      0 2913888   3092 175464    0    0     0 24032  617  503  1  8 90  0
 1  0      0 2913292   3100 175632    0    0     0 20012  637  526  1  6 92  0
 1  0      0 2914268   3100 175508    0    0     0 24000  628  508  2  6 92  0
