procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3930540   2260  13604    0    0   626  1882   87   87  0  2 95  2
 0  0      0 3931244    156   5704    0    0  2932  6628  721  730  1  5 91  2
 1  0      0 3930956    152   4648    0    0  4256  5048  721  784  1  5 89  5
 0  0      0 3931252    192   5720    0    0  3424  6548  668  675  1  6 90  2
 0  0      0 3923316    184  13920    0    0  4424  6592 1221  865  0  8 86  5
 0  0      0 3922880    188  13912    0    0  3304  4944  652  647  1  6 90  3
 0  1      0 3922292    196  14540    0    0  3924  4980  668  712  1  5 91  3
 1  0      0 3924864    156  12176    0    0  3444  4924  655  676  1  5 91  3
 0  0      0 3914644    192  22016    0    0  3704  6616 1279  802  0 10 86  4
 0  0      0 3914480    196  22248    0    0  3324  4988  667  649  1  5 91  3
 0  0      0 3914744    196  22200    0    0  4432  6556  739  813  0  6 91  2
 1  0      0 3914604    172  22044    0    0  3316  5000  660  648  2  4 91  3
 0  0      0 3914480    176  22172    0    0  3328  4924  627  647  1  5 92  2
 0  1      0 3916432    156  20380    0    0  5196  6648  807  931  1  8 87  4
 1  0      0 3914572    212  22004    0    0  6024  8252  995  931  2  7 87  4
 0  0      0 3914448    200  22112    0    0  4404  6612  847  861  2  6 89  3
 0  0      0 3914448    200  22024    0    0  4432  6604  777  832  1  7 89  3
 0  0      0 3914456    188  21976    0    0  4424  6600  774  830  1  7 89  3
 0  0      0 3914448    200  22124    0    0  3328  4964  645  656  1  5 92  3
 1  0      0 3914488    200  22144    0    0  3320  4968  660  667  0  6 92  2
 0  2      0 3914308    192  22092    0    0  3348  4940  654  649  0  4 80 15
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3914324    200  22424    0    0   244    64  109  110  0  0 53 46
 0  0      0 3914356    204  22208    0    0  3108  4956  619  636  1  5 88  6
 1  0      0 3916332    156  20284    0    0  4068  4968  718  770  1  5 91  3
 0  0      0 3914348    228  22220    0    0  2848  4944  553  529  0  5 92  3
 0  0      0 3914424    200  22180    0    0  4480  6656  839  865  1  7 87  4
 0  0      0 3914440    192  22048    0    0  4416  6580  742  811  1  7 87  5
 0  0      0 3914332    220  22212    0    0  3328  4984  674  665  1  5 91  3
 0  1      0 3913688    228  22816    0    0  4044  5000  671  752  1  5 91  3
 1  0      0 3913068    188  22024    0    0  3584  4924  646  668  0  7 90  2
 0  1      0 3915540    180  21144    0    0  3952  4976  690  722  0  6 91  3
