procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3866928   2732  21652    0    0   573  2586  104  100  0  3 94  2
 0  0      0 3841832   2768  37620    0    0   340  5040  735  762  1  8 89  2
 0  0      0 3847040   2792  32468    0    0    56  6000  638  520  1  6 93  0
 0  0      0 3822732   2808  55744    0    0     0  4000  625  453  0  5 94  0
 1  0      0 3816044   2832  61612    0    0     0  6000  601  501  0 10 90  0
 1  0      0 3810564   2864  66752    0    0     0  5084  652  573  2  7 90  1
 0  0      0 3797140   2900  80784    0    0    88 31700  777  651  0  9 90  1
 0  0      0 3790560   2928  86892    0    0     0  6000  643  570  2  9 89  0
 1  0      0 3784344   2952  92792    0    0     0  6000  609  498  1  7 91  0
 0  0      0 3778020   2976  98896    0    0     0  6000  678  618  1  6 93  0
 1  0      0 3774068   3012 101924    0    0     0  6032  620  511  1  8 91  0
 0  0      0 3757884   3044 119088    0    0    16 36124  714  658  1  7 89  2
 1  0      0 3752296   3064 124076    0    0     0  5000  579  486  1  6 92  0
 0  0      0 3746204   3092 130080    0    0     0  6000  638  557  1  8 92  0
 0  0      0 3739740   3116 136080    0    0     0  6000  649  566  1  8 91  0
 0  0      0 3733368   3152 142068    0    0     0  6032  654  574  1  8 91  0
 0  0      0 3727764   3184 148084    0    0     8 35136  639  563  1  7 92  0
 0  0      0 3721532   3208 154140    0    0     0  6000  648  560  1  7 92  0
