procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3936980   2376   8044    0    0   421   544   26   30  0  1 99  1
 0  2      0 3928528   2524   8492    0    0   296   252  207  244  0  0 51 49
 0  0      0 3934912    124   4320    0    0  2624   836  578  543  0  3 84 13
 0  1      0 3935268    120   4032    0    0  4232   724  665  676  1  3 94  2
 0  0      0 3934836    144   4452    0    0  4544  1272  768  794  2  5 91  2
 0  1      0 3935300    128   4048    0    0  5320  1032  818  869  1  4 91  4
 0  0      0 3934780    140   4448    0    0  3492   948  623  602  1  3 93  3
 0  0      0 3934812    152   4368    0    0  3332   796  610  589  1  3 93  4
 0  0      0 3934812    176   4440    0    0  3356   848  630  619  1  4 94  2
 0  1      0 3934812    172   4484    0    0  4464  1072  754  784  1  4 91  3
 0  1      0 3934696    148   4492    0    0  5508  1252  828  895  1  4 90  4
 0  0      0 3934704    176   4484    0    0  5560  1104  756  779  1  5 91  3
 0  0      0 3934556    156   4428    0    0  5540  1280  835  904  1  6 89  4
 1  0      0 3934688    148   4392    0    0  4320   816  696  728  1  3 93  3
 1  0      0 3935028    164   4312    0    0  3328   760  606  581  1  3 94  3
 0  0      0 3934688    180   4472    0    0  3452  1016  643  627  1  4 93  2
 0  0      0 3934564    176   4592    0    0  3316   752  623  592  1  4 94  2
 1  0      0 3935184    148   3960    0    0  4084   800  661  679  1  3 94  2
 1  1      0 3926148    448  12720    0    0  3960   992 1149  692  0  6 89  5
 0  0      0 3926488    184  12716    0    0  5520  1276  863  920  0  6 91  4
 0  0      0 3926380    192  12676    0    0  4440  1076  741  775  1  5 92  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926324    176  12600    0    0  5532  1312  823  897  1  6 89  4
 0  0      0 3926332    172  12748    0    0  5532  1264  820  880  1  5 90  4
 0  0      0 3926380    184  12644    0    0  3320   828  620  592  0  4 93  2
 0  0      0 3926364    172  12732    0    0  4444   984  705  731  1  4 92  3
 0  0      0 3926364    172  12620    0    0  4424  1016  705  739  1  4 93  2
 0  0      0 3926256    196  12780    0    0  3336   780  626  592  2  3 93  3
