procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3929756   2260  13468    0    0   635  1971   90   90  0  2 95  2
 0  0      0 3931352    160   5700    0    0  2944  6632  708  729  1  6 90  2
 0  0      0 3931236    184   5868    0    0  3296  4912  610  632  1  6 91  2
 0  1      0 3930484    196   6392    0    0  3976  4892  631  674  1  4 93  2
 0  1      0 3930980    184   5780    0    0  3760  6540  667  720  1  5 91  3
 0  0      0 3922528    180  13864    0    0  4388  6532 1300  833  1  9 86  4
 0  0      0 3922512    196  13976    0    0  3328  4912  603  623  1  5 91  3
 0  0      0 3914372    180  21972    0    0  4404  6540 1182  830  1  9 85  4
 0  1      0 3914008    184  22676    0    0  5056  6556  789  874  1  6 88  4
 0  0      0 3914504    180  22160    0    0  3728  6500  652  701  1  6 90  3
 0  0      0 3914504    196  22060    0    0  3324  4928  611  632  1  5 92  2
 0  0      0 3914372    196  22156    0    0  3320  4912  643  634  1  3 92  3
 1  0      0 3913876    200  22876    0    0  3988  4908  636  688  1  5 91  3
 0  0      0 3914488    192  22064    0    0  3724  6536  724  727  0  7 90  3
 0  1      0 3914124    180  22608    0    0  6040  8176  849  999  2  8 86  4
 0  0      0 3914372    180  21952    0    0  3844  6508  724  756  0  7 89  3
 0  0      0 3914372    200  22040    0    0  3312  4932  601  617  1  6 91  2
 0  0      0 3914364    200  22108    0    0  3320  4896  604  622  1  5 92  2
 1  0      0 3914372    180  21948    0    0  4392  6524  941  793  1  7 89  3
 0  0      0 3914488    196  22056    0    0  4400  6560  729  796  1  5 90  4
 0  2      0 3914372    212  22156    0    0  2196  3236  457  430  1  4 76 19
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3914380    220  22172    0    0     0    56   90   81  0  0 51 49
 0  0      0 3914248    180  22220    0    0  4444  6500  714  787  1  6 90  3
 0  0      0 3914248    196  22064    0    0  3304  4896  639  629  1  5 91  3
 0  0      0 3914256    196  22088    0    0  3332  4948  608  633  1  5 91  3
 0  0      0 3914496    180  22164    0    0  4388  6540  735  789  0  7 90  2
 1  1      0 3913876    196  22740    0    0  3988  4892  633  684  2  5 91  3
 1  0      0 3914380    180  20872    0    0  3600  4924  677  685  1  6 89  4
 0  1      0 3914504    200  22104    0    0  3436  6512  619  654  0  4 92  4
 0  0      0 3914380    200  22036    0    0  3300  4896  607  624  0  5 91  3
