procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3933040   2280  10436    0    0   593  1603   75   76  0  2 96  2
 0  0      0 3932624    144   4884    0    0  3968  4344  788  869  1  5 91  4
 1  0      0 3933748    132   4032    0    0  4224  2552  661  716  1  5 91  3
 0  0      0 3932632    180   4880    0    0  3432  3408  622  659  1  4 92  3
 0  0      0 3932656    176   4856    0    0  3304  2540  609  628  1  4 92  3
 0  0      0 3932540    184   4980    0    0  3320  2564  594  615  2  3 92  2
 0  1      0 3932416    208   4928    0    0  2200  1692  423  431  1  3 92  4
 0  0      0 3932540    180   4948    0    0  1108   844  244  260  0  2 75 23
 1  0      0 3932904    168   4164    0    0  4304  2584  676  756  1  4 91  3
 0  0      0 3932524    172   4932    0    0  3396  3380  631  645  1  5 92  3
 1  1      0 3916536    180  21344    0    0  4416  3388 1273  881  1  8 86  5
 0  0      0 3916288    176  21432    0    0  4388  3420 1168  813  1  7 88  4
 0  0      0 3916280    180  21204    0    0  3280  2552  604  594  1  4 92  3
 0  0      0 3916180    176  21316    0    0  3280  2552  608  601  0  5 92  3
 0  3      0 3916156    156  21300    0    0  4408  3340  693  730  1  5 91  3
 0  0      0 3916032    176  21336    0    0  3300  2612  615  618  0  4 92  3
 0  0      0 3916048    176  21412    0    0  3312  2552  607  602  1  4 92  4
 0  1      0 3917148    144  20424    0    0  4256  2552  655  702  1  5 91  3
 0  0      0 3916164    176  21312    0    0  3412  3412  690  644  1  5 91  3
 0  0      0 3915792    176  21276    0    0  4384  3388  776  780  2  6 90  2
 0  1      0 3915288    164  21996    0    0  6148  4248  853  993  1  7 87  6
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3915296    164  22016    0    0  5492  4272  829  960  1  6 88  5
 1  0      0 3915784    156  20972    0    0  5748  4244  842  989  2  6 88  4
 0  0      0 3916024    180  21416    0    0  4524  4268  757  833  1  4 90  4
 0  1      0 3915908    172  21432    0    0  4376  3380  712  763  1  5 91  3
 0  0      0 3915900    168  21276    0    0  4388  3400  725  797  0  6 90  4
 1  0      0 3916164    164  20572    0    0  4316  2584  727  766  1  5 82 12
 1  0      0 3915536    172  20992    0    0  3320  2548  589  612  1  4 92  3
