procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 3042728  16904 874136    0    0   361   200    9   13  0  0 99  0
 0  1      0 3033920  16932 874316    0    0    84  3648  233  250  0  0 68 32
 0  0      0 3935348    192   4424    0    0  2840  4356  459  451  0  2 86 12
 0  0      0 3935328    184   4212    0    0  3316   768  634  595  1  4 94  2
 0  0      0 3935328    164   4376    0    0  4428  1000  749  748  1  4 92  3
 0  0      0 3935344    180   4372    0    0  3320   788  644  602  1  5 92  2
 1  0      0 3935872    156   3688    0    0  4056   832  714  716  1  4 91  3
 0  0      0 3935352    196   4556    0    0  5872  1584  982 1027  1  8 85  6
 0  0      0 3935360    196   4464    0    0  4452  1156  815  802  1  5 89  5
 1  0      0 3935864    148   3732    0    0  4064   832  721  705  1  5 90  4
 0  0      0 3935188    184   4460    0    0  3708  1124  742  708  1  4 88  7
 1  1      0 3934244    188   5052    0    0  4052   880  722  718  1  3 91  4
 1  0      0 3935072    184   4344    0    0  3720  1108  746  715  0  5 90  4
 2  0      0 3935724    148   3852    0    0  4084   880  722  733  2  3 91  4
 0  0      0 3935080    192   4444    0    0  3732  1072  715  709  1  4 90  5
 0  0      0 3926516    180  12872    0    0  4444  1084 1340  859  2  8 85  5
 0  0      0 3926408    192  12704    0    0  5568  1120  807  823  1  6 89  4
 0  0      0 3926532    192  12860    0    0  4448  1152  809  823  0  6 88  5
 0  0      0 3926540    184  12756    0    0  4460  1060  787  784  0  5 89  5
 0  0      0 3926640    184  12640    0    0  4720  1128  809  839  1  5 89  5
 0  0      0 3926408    196  12692    0    0  4472  1116  785  812  1  4 89  5
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926532    192  12636    0    0  4444  1128  791  804  0  5 89  5
 0  0      0 3926548    196  12644    0    0  5724  1152  816  846  1  6 88  6
 0  0      0 3926556    196  12784    0    0  4420  1120  785  814  1  5 90  4
 1  1      0 3926680    204  12844    0    0  4520  1196  840  853  1  5 86  8
 0  2      0 3926556    172  12948    0    0  5524  1336  915  950  2  5 88  5
 1  0      0 3927184    156  12304    0    0  5208   992  756  790  1  5 88  6
 0  0      0 3926656    180  12868    0    0  6084  1320  864  895  2  5 87  6
