procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3934040   2280  10428    0    0   570  1416   67   68  0  2 96  2
 0  0      0 3932680    180   5116    0    0  4020  4352  873  945  1  6 90  3
 0  0      0 3932588    192   5036    0    0  4720  3492  779  854  1  6 89  4
 0  0      0 3932520    208   4904    0    0  4400  3564  777  851  1  5 89  5
 0  1      0 3932692    192   4984    0    0  4436  3456  746  811  1  5 90  4
 0  0      0 3932824    208   4972    0    0  4464  2664  652  696  0  4 93  3
 0  0      0 3932576    216   5072    0    0  3348  2672  653  667  1  5 92  3
 1  0      0 3932576    200   5252    0    0  3740  2608  654  683  0  5 92  3
 2  0      0 3933692    172   4012    0    0  4852  3568  830  932  1  6 89  4
 0  0      0 3916596    184  21236    0    0  3592  3452 1682  812  0 10 85  4
 0  1      0 3916184    200  21424    0    0  3300  2604  625  636  0  5 93  1
 0  1      0 3916300    180  21460    0    0  3292  2648  619  635  1  4 92  3
 0  0      0 3916192    192  21292    0    0  3272  2636  627  639  1  4 92  3
 0  0      0 3916192    180  21304    0    0  3328  2612  627  641  0  5 92  3
 0  1      0 3916324    212  21388    0    0  2208  1792  452  460  0  5 90  5
 0  0      0 3915936    176  21500    0    0  1112   872  225  270  0  1 75 23
 0  1      0 3915952    208  21664    0    0  4436  3528  806  845  0  7 89  4
 1  0      0 3916432    176  20664    0    0  4348  2680  732  811  1  6 90  4
 0  0      0 3916184    180  21360    0    0  3432  3472  653  678  1  5 90  3
 0  0      0 3916076    176  21480    0    0  3316  2652  657  664  2  5 91  3
 0  0      0 3916200    188  21488    0    0  4468  3472  821  851  0  6 90  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3916068    184  21412    0    0  3324  2696  645  670  1  4 92  3
 0  0      0 3915952    180  21584    0    0  3332  2580  643  644  0  5 92  3
 0  0      0 3916176    192  21420    0    0  3336  2664  665  665  1  5 91  3
 0  0      0 3915952    188  21596    0    0  3336  2616  646  662  0  5 92  3
 0  0      0 3916100    184  21540    0    0  3308  2644  628  636  1  4 92  4
 0  0      0 3916108    176  21384    0    0  4428  3508  775  845  1  5 90  4
 0  0      0 3915844    188  21620    0    0  3352  2644  650  660  0  5 91  3
 0  0      0 3916092    192  21572    0    0  3328  2672  625  648  1  5 91  4
 0  0      0 3916092    188  21632    0    0  3340  2608  675  657  0  5 92  3
 0  0      0 3915960    176  21352    0    0  3316  2608  618  638  1  4 92  2
