procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3672308   2880  43676    0    0   542  2895  109  103  1  3 94  2
 1  0      0 3639184   2908  64068    0    0  4008 16040 1609 2545  2  9 83  6
 1  0      0 3617724   2920  85100    0    0  7268  8000 2299 4031  1 12 71 16
 0  0      0 3613260   2928  92688    0    0  4848  8000 1642 2780  1  7 78 15
 0  1      0 3602348   2940  99612    0    0  5484 12000 1852 3148  0  9 80 11
 0  0      0 3597868   2956 107660    0    0  3280  8084 1305 2060  0 10 78 11
 0  1      0 3586972   2984 114900    0    0  4636 42628 1726 2719  1 10 80  8
 1  0      0 3576936   2992 124732    0    0  6532  8000 2088 3624  1  8 76 15
 0  1      0 3571340   3008 129736    0    0  4728 12000 1684 2763  1  8 80 11
 0  0      0 3559156   3020 144956    0    0  3800 12000 1495 2365  0 10 81  9
 1  0      0 3550252   3032 152868    0    0  7488 12000 2376 4144  1  6 83  9
 0  1      0 3543580   3056 156984    0    0  7124 38272 2193 3885  1  9 73 17
 0  0      0 3541332   3068 163040    0    0  3624  8000 1378 2230  1  8 79 12
 0  1      0 3523196   3080 176860    0    0  7648 12000 2895 4210  1 10 76 14
 0  0      0 3519064   3088 184588    0    0  3544  8000 1362 2179  2  7 81 10
 0  1      0 3504376   3100 194912    0    0  2516 16000 1103 1672  1  4 83 12
 0  0      0 3504772   3120 198916    0    0    48 22908  248  312  0  2 80 18
 1  0      0 3485760   3136 213272    0    0   200 15996  588  560  1  8 87  4
 1  0      0 3465872   3160 232316    0    0    56 20000  599  544  1  7 90  2
 1  0      0 3447340   3176 249584    0    0   164 16000  598  531  2  9 87  3
 0  0      0 3424864   3192 274508    0    0   168 16000 1233  915  1 11 82  6
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  1      0 3417276   3208 279324    0    0   164 69456  549  481  1  9 87  3
 0  0      0 3403008   3236 297404    0    0  1408 39300  772 1109  1  6 86  7
 0  0      0 3386360   3252 313308    0    0   168 16000  629  535  1  7 88  4
 1  0      0 3365372   3272 329392    0    0   216 20000  635  557  1  7 88  4
 1  0      0 3346368   3288 347480    0    0   144 16000  627  536  1  9 87  3
 1  3      0 3331888   3308 360156    0    0   248 88612  932  694  1 10 83  7
 2  0      0 3312284   3336 383972    0    0   824 12056 1150 1208  1  9 79 11
 0  1      0 3293140   3352 399976    0    0   188 20000  613  549  2  8 87  4
 0  0      0 3280336   3368 415816    0    0   188 12000  613  557  1  9 86  4
 0  0      0 3259060   3392 435620    0    0   100 20384  638  576  1  9 88  1
