procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3937868   2392   7864    0    0   447   693   33   36  0  1 98  1
 1  1      0 3928844   2540   8344    0    0   296   288  220  225  0  1 69 30
 0  0      0 3935028    120   4464    0    0  3672  1020  664  644  1  3 91  5
 0  1      0 3935012    132   4336    0    0  4420   932  683  691  0  4 92  4
 0  0      0 3935028    156   4328    0    0  3304   756  590  563  1  4 94  2
 1  0      0 3935004    144   4436    0    0  8696  1676 1026 1247  3  7 83  7
 0  0      0 3935028    156   4440    0    0  5484  1452  781  856  2  5 88  5
 0  0      0 3935012    160   4416    0    0  4396   944  673  690  1  4 91  4
 0  1      0 3934144    176   5028    0    0  3992   732  624  627  1  2 93  3
 0  0      0 3934756    156   4380    0    0  5872  1420  826  913  1  5 90  4
 0  0      0 3934888    156   4380    0    0  4396   956  669  702  1  3 92  3
 0  0      0 3934780    172   4436    0    0  3316   736  589  560  1  4 93  3
 0  0      0 3934772    172   4372    0    0  3304   732  582  566  1  3 93  3
 0  0      0 3934904    156   4464    0    0  5488  1196  769  837  1  6 90  3
 0  0      0 3934904    164   4396    0    0  4400   944  671  695  1  3 93  3
 1  0      0 3926696    160  12340    0    0  6440  1212 1296 1017  1  7 84  7
 1  0      0 3926324    144  12428    0    0  6648  1448  875  995  1  7 86  6
 0  0      0 3926208    152  12616    0    0  7676  1912  967 1169  2  6 86  6
 1  0      0 3926696    156  12296    0    0  8620  1676 1003 1247  1  7 84  8
 2  0      0 3925712    160  13208    0    0  6176  1452  838  933  1  5 87  7
 0  0      0 3926348    156  12664    0    0  3800   960  643  642  1  3 91  5
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  2      0 3926208    148  12516    0    0  4396   916  670  688  1  4 91  3
 0  0      0 3926340    172  12620    0    0  3316   740  582  560  0  5 92  3
