procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3915360   2604  15804    0    0   606  2321   99   96  0  3 94  2
 0  0      0 3894420   2644  28524    0    0     8  1552  704  671  1  8 91  0
 0  0      0 3892940   2668  30036    0    0     0  1512  625  536  0  8 92  0
 0  0      0 3891304   2692  31548    0    0     0  1512  638  518  1  7 92  0
 0  0      0 3889676   2720  33208    0    0     0  1512  632  517  1  8 92  0
 0  0      0 3887328   2756  34972    0    0     0  1848  692  611  2  7 90  1
 1  0      0 3885732   2800  36580    0    0    12  9736  654  546  1  7 92  0
 0  0      0 3884740   2820  37952    0    0     0  1260  608  515  1  8 91  0
 1  0      0 3885616   2844  36396    0    0     0  1512  591  464  1 10 89  0
 0  0      0 3872780   2872  49060    0    0     0  1512  682  618  1  6 92  1
 0  0      0 3871292   2904  50500    0    0     0  1544  645  549  0 10 89  1
 0  0      0 3861184   2936  60276    0    0    60  9220  748  643  1 10 88  1
 0  0      0 3859332   2968  62012    0    0     0  1764  632  551  0  7 93  0
 0  0      0 3857960   2988  63296    0    0     0  1260  625  518  1 10 89  0
 1  0      0 3856216   3020  64924    0    0     0  1764  615  524  1  7 92  0
 1  0      0 3854744   3048  66400    0    0     0  1544  639  526  1  9 90  0
 0  0      0 3853604   3080  67560    0    0   252  9168  665  664  0  8 90  1
