procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3934196   1664  10096    0    0   605  1692   79   80  0  2 96  2
 0  0      0 3932176    168   5904    0    0  2804  6724  781  787  1  7 89  3
 0  0      0 3932028    212   5836    0    0  4440  5052  705  712  1  6 90  3
 0  0      0 3931780    204   5832    0    0  3332  5052  687  694  1  6 90  3
 0  0      0 3931656    204   5836    0    0  3316  4976  671  668  1  5 91  3
 0  0      0 3931532    208   5864    0    0  3332  5028  673  678  1  6 90  2
 0  0      0 3923564    208  14036    0    0  3332  5016 1345  848  0  7 87  5
 0  0      0 3915736    196  22292    0    0  3320  5052 1648  753  1  8 87  4
 0  0      0 3915272    184  22244    0    0  4440  6584  801  833  1  7 90  2
 0  0      0 3915172    208  22332    0    0  3332  5088  686  707  1  6 89  4
 0  1      0 3914536    224  22972    0    0  4036  5068  731  758  0  7 89  4
 1  0      0 3906724    172  29244    0    0  3652  4988 1226  876  1 10 86  4
 0  0      0 3906716    196  30536    0    0  3440  6584  693  711  1  5 91  3
 0  1      0 3906212    220  31164    0    0  3948  5056  700  741  1  6 91  3
 0  1      0 3905964    216  31248    0    0  3460  5068  718  713  0  6 90  4
 1  0      0 3905996    172  29972    0    0  3624  5028  718  749  1  7 89  2
 0  0      0 3906824    196  30520    0    0  3440  6616  687  706  0  6 90  3
 0  0      0 3906700    224  30476    0    0  4488  5032  726  719  1  6 90  2
 0  1      0 3906684    236  30412    0    0  2228  3388  543  494  0  5 86  8
 0  0      0 3906592    208  30560    0    0  1132  1652  259  284  0  2 77 21
 0  0      0 3906632    208  30688    0    0  3384  5024  686  692  0  6 90  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3906592    196  30616    0    0  4436  6636  798  855  0  8 87  4
 0  0      0 3906460    204  30676    0    0  3336  4988  698  680  0  7 91  2
 0  0      0 3906600    216  30720    0    0  3336  5112  689  704  1  4 91  3
 0  0      0 3906880    220  30580    0    0  4432  4928  679  685  0  7 90  2
 0  1      0 3906600    224  30836    0    0  3592  5060  745  726  1  6 89  3
 0  0      0 3906508    216  30732    0    0  3108  5108  849  682  1  6 81 12
 0  0      0 3906632    216  30760    0    0  3336  5032  670  679  0  7 88  4
 0  0      0 3906476    476  30756    0    0  4704  4948  694  698  1  5 88  6
 0  0      0 3906476    220  30784    0    0  4464  5056  706  715  1  6 86  6
 0  0      0 3906584    224  30656    0    0  4436  5016  730  709  0  8 86  5
 0  0      0 3906452    232  30820    0    0  4460  5052  917  744  1  7 87  5
 0  0      0 3906584    236  30664    0    0  4416  5052  695  719  1  5 88  6
