procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3936292   2376   8656    0    0   536  1205   57   58  0  1 97  1
 0  0      0 3933852    136   4556    0    0  2940  1848  685  660  1  4 93  2
 0  2      0 3934100    152   4536    0    0  3564  1280  572  567  1  4 84 12
 0  0      0 3933984    140   4524    0    0  1068   460  249  237  0  1 58 40
 0  0      0 3933984    148   4592    0    0  3336  1336  597  562  0  4 92  4
 0  1      0 3934844    136   4056    0    0  4300  1304  658  678  0  6 91  3
 0  0      0 3933984    172   4468    0    0  3436  1720  623  605  1  4 91  4
 0  0      0 3933976    160   4488    0    0  4416  1748  688  718  0  4 92  4
 0  0      0 3933984    172   4548    0    0  3340  1312  610  580  1  3 94  3
 0  1      0 3933860    176   4408    0    0  3332  1320  599  584  1  3 95  1
 0  0      0 3933860    164   4508    0    0  4420  1728  681  705  1  4 92  2
 0  0      0 3933852    184   4476    0    0  3308  1324  607  582  1  2 96  2
 1  0      0 3933860    156   4212    0    0  4296  1304  665  685  1  4 93  2
 0  0      0 3933976    184   4540    0    0  3452  1740  625  604  0  3 95  2
 0  1      0 3933488    184   4996    0    0  3896  1320  621  614  0  3 94  3
 0  0      0 3933984    164   4592    0    0  3868  1724  667  674  1  4 93  2
 0  0      0 3933984    184   4432    0    0  3316  1320  595  568  1  3 94  2
 0  0      0 3933984    164   4524    0    0  4440  1736  691  713  0  4 93  2
 0  0      0 3933984    184   4480    0    0  3316  1304  604  582  1  4 94  2
 1  0      0 3925552    184  12832    0    0  3508  1320 1183  645  0  6 89  5
 0  0      0 3925660    168  12712    0    0  5336  2168  776  836  1  5 91  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3925544    184  12664    0    0  3344  1320  598  575  0  3 94  2
 0  0      0 3925676    168  12680    0    0  4412  1732  683  713  1  4 89  5
 0  0      0 3925676    164  12692    0    0  4408  1748  691  717  1  5 90  5
 0  0      0 3925676    164  12608    0    0  4408  1736  689  710  1  5 90  4
 0  0      0 3925800    164  12604    0    0  4408  1748  691  715  1  5 89  5
 0  0      0 3925676    164  12624    0    0  4408  1740  691  718  1  6 90  3
 0  0      0 3925676    164  12596    0    0  4408  1736  686  711  1  5 90  4
 1  1      0 3917484    156  20696    0    0  4404  1728 1089  748  1  6 87  5
