procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 6  1      0 6654276  49104 957704    0    0  3430   113  121  259  2  1 96  1
 2  0      0 6633136  49104 969760    0    0   364  4416  742  973  0  2 97  0
 1  0      0 6632948  49104 970112    0    0     0  4060  654  850  0  1 99  0
 0  0      0 6632560  49104 970140    0    0     0  3888  756  856  1  3 96  0
 0  0      0 6633708  49104 970088    0    0     0  3920  690  818  1  2 98  0
 0  0      0 6633740  49160 970068    0    0     0  3924  722  840  1  2 97  0
 0  0      0 6633576  49216 970096    0    0     0  3936  687  850  1  2 97  0
 0  0      0 6633576  49276 970124    0    0     0  3960  740  833  0  3 96  0
 0  0      0 6633708  49332 970156    0    0     0  3920  680  824  1  2 97  0
 0  0      0 6633320  49392 970180    0    0     0  3928  722  838  0  3 97  0
 0  0      0 6632576  49448 970212    0    0     0  3912  682  817  0  3 97  0
 0  0      0 6644256  49516 959220    0    0     0  4488  705  878  1  2 97  0
 0  0      0 6632832  49572 970260    0    0     0  3968  722  885  0  3 97  0
 0  0      0 6632692  49632 970132    0    0     0  3924  694  829  1  2 97  0
 0  0      0 6632964  49688 970300    0    0     0  3924  701  834  1  2 97  0
