procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 6651384  49104 958608    0    0  2101   868  351  268  1  2 96  1
 0  0      0 6627856  49184 974172    0    0     8 28948  723  915  1  3 96  0
 0  0      0 6627616  49328 974472    0    0     0 24832  652  777  1  3 96  0
 1  0      0 6638420  49472 963596    0    0     0 24856  669  814  1  4 96  0
 0  0      0 6626740  49640 974772    0    0     0 29164  697  828  1  5 94  0
 1  0      0 6626152  49784 975016    0    0     0 24900  641  754  1  3 96  0
 0  0      0 6625680  49952 975180    0    0     0 29004  682  852  0  4 96  0
 0  0      0 6625244  50096 975428    0    0     0 24864  647  754  1  5 94  0
 0  0      0 6635940  50264 964588    0    0     0 29000  670  798  2  4 95  0
 0  0      0 6624788  50408 975924    0    0     0 24900  671  796  1  3 96  0
 0  0      0 6623880  50556 976028    0    0     0 24868  648  754  1  5 94  0
 0  0      0 6623772  50728 976456    0    0     4 29072  709  883  1  4 95  0
 0  0      0 6623400  50872 976460    0    0     0 24860  650  762  1  4 95  0
 0  0      0 6634220  51040 965616    0    0     0 29016  677  832  1  3 95  0
 0  0      0 6622688  51188 976816    0    0     0 24864  687  834  0  4 95  0
 0  0      0 6622408  51332 977060    0    0     0 24868  659  780  1  4 95  0
