date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2025-01-09_20-22-34,seq,8000k,10,200,ext3,176196,184208,8012,337844326.400000
2025-01-09_20-22-34,seq,16000k,10,200,ext3,176196,192216,16020,358955008.000000
2025-01-09_20-22-34,seq,32000k,10,200,ext3,176196,208232,32036,338378752.000000
2025-01-09_20-22-34,seq,64000k,10,200,ext3,176196,240264,64068,331972812.800000
