procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 6614188  47180 991968    0    0  1043    78  188  206  2  2 95  1
 1  0      0 7615816    628  47364    0    0  4268   900 1220 1471  1  4 94  0
 0  0      0 7615708    348  47376    0    0  2680   736  633 1194  1  2 97  0
 0  0      0 7615864    336  47440    0    0  2808   740  659 1201  1  1 97  1
 1  0      0 7615988    340  47548    0    0  2680   744  624 1200  0  2 97  1
 0  0      0 7615988    712  47500    0    0  3052   752  714 1199  0  2 97  1
 0  0      0 7615864    348  47528    0    0  2684  1012  629 1184  1  2 96  1
 0  0      0 7616484    340  47656    0    0  2628   568  624 1155  1  1 97  1
 0  0      0 7616360    340  47380    0    0  2704   776  620 1155  0  2 97  1
 0  0      0 7615740    344  47780    0    0  2660   788  627 1173  1  2 97  0
 0  0      0 7616376    348  47784    0    0  2708   780  624 1183  1  2 97  0
 1  0      0 7616624    340  47812    0    0  2708   800  629 1181  1  2 97  1
 0  0      0 7616484    340  47808    0    0  2708   784  616 1171  0  2 97  1
 0  0      0 7616500    344  47552    0    0  2700   788  620 1165  0  2 97  0
 0  0      0 7616880    336  47568    0    0  2712   832  649 1201  0  1 97  1
 0  0      0 7616484    348  47804    0    0  2736  1036  660 1229  1  2 97  1
 0  0      0 7616360    344  47648    0    0  2688   520  613 1164  0  2 97  0
 1  0      0 7616384    360  47648    0    0  2732  1044  645 1194  1  2 97  0
 0  0      0 7616136    360  47724    0    0  2700   784  622 1178  1  1 97  1
 1  0      0 7616624    348  47520    0    0  2712   784  623 1195  1  2 97  0
 0  0      0 7616764    348  47624    0    0  2720   816  619 1155  0  2 97  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7616376    344  47612    0    0  2644   536  615 1150  1  2 97  0
 0  0      0 7616764    336  47828    0    0  2656   772  621 1161  1  2 97  0
 0  0      0 7616740    336  47420    0    0  2676   788  623 1160  1  2 97  0
 1  0      0 7617004    344  47624    0    0  2660   784  629 1169  1  2 97  0
 0  0      0 7616748    348  47568    0    0  2672   788  625 1151  1  2 97  0
 0  0      0 7616732    348  47776    0    0  2660   776  614 1154  0  1 97  1
 0  0      0 7616996    344  47400    0    0  2664   836  625 1161  1  2 97  0
 0  0      0 7616516    344  47668    0    0  2656   780  625 1163  0  1 97  1
 0  0      0 7616764    344  47676    0    0  2632   780  619 1149  1  2 97  0
 0  0      0 7616368    348  47604    0    0  2660   784  614 1161  0  2 97  0
 2  0      0 7616748    356  47688    0    0  2788   812  684 1232  1  2 97  0
 0  0      0 7616632    356  47656    0    0  2648   784  624 1167  1  2 97  0
 0  0      0 7616508    360  47780    0    0  2676   784  613 1135  1  2 97  0
