procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 7475588  19856 187816    0    0    64   479   17   27  0  0 99  0
 0  0      0 7464476  19876 199776    0    0     8  3540  783  698  1  2 97  0
 1  0      0 7464608  19876 199516    0    0     0  4000  777  631  0  2 98  0
 0  0      0 7464204  19876 199600    0    0     0  3500  739  572  0  2 98  0
 0  0      0 7464600  19876 199684    0    0     0  4076  785  626  0  2 97  0
 1  0      0 7464476  19876 199600    0    0     0  3500  726  567  0  2 98  0
 0  0      0 7464352  19888 199820    0    0     4  4012  806  662  0  2 97  0
 0  0      0 7464724  19888 199600    0    0     0  3500  728  558  1  1 98  0
 0  0      0 7464336  19888 199600    0    0     0  4000  775  624  0  2 97  0
 0  1      0 7463988  19888 199600    0    0     0  4036  776  577  0  2 98  0
 0  0      0 7464228  19888 199600    0    0     0  3500  767  618  1  2 97  0
 0  0      0 7463856  19896 199600    0    0     0  4012  771  579  0  2 98  0
 0  0      0 7464212  19896 199600    0    0     0  3500  744  618  0  2 98  0
 1  0      0 7475280  19896 188336    0    0     0  4000  754  572  1  2 97  0
