procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 7475152  19776 187916    0    0    61   774   24   32  0  0 99  0
 0  0      0 7463980  19796 199944    0    0     8  7040  820  705  1  3 96  0
 1  0      0 7470784  19796 193460    0    0     0  8000  805  623  0  2 98  0
 0  0      0 7463856  19796 200200    0    0     0  7100  784  593  1  2 96  1
 0  0      0 7463988  19796 200116    0    0     0  8000  804  630  0  2 97  0
 0  0      0 7463724  19796 200020    0    0     0  7000  768  554  1  2 97  0
 0  0      0 7464112  19808 200116    0    0     4  8012  814  629  0  2 97  0
 0  0      0 7463732  19808 200204    0    0     0  7000  768  558  0  2 98  0
 0  0      0 7463724  19808 200116    0    0     0  8060  823  649  0  2 97  0
 0  0      0 7463724  19808 200116    0    0     0  7000  762  562  1  2 97  0
 1  0      0 7463716  19808 200116    0    0     0  8000  827  623  0  3 97  0
 0  0      0 7463616  19816 200116    0    0     0  8012  782  567  0  3 97  0
 0  0      0 7463848  19816 200200    0    0     0  7000  776  625  1  2 97  0
 0  0      0 7463608  19816 200116    0    0     0  8036  817  590  1  1 97  0
