procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 8  0      0 7475960  19860 187804    0    0    65   323   13   24  0  0 100  0
 0  0      0 7464416  19880 199360    0    0     8  3540  805  715  0  2 98  0
 1  0      0 7467756  19880 196516    0    0     0  4000  792  632  1  2 97  0
 0  0      0 7464548  19880 199588    0    0     0  3500  734  555  0  2 98  0
 0  0      0 7464160  19880 199588    0    0     0  4076  798  637  0  2 97  0
 0  0      0 7464416  19880 199588    0    0     0  3500  734  556  0  2 98  0
 0  0      0 7464664  19892 199588    0    0     4  4012  818  678  0  2 98  0
 0  0      0 7464540  19892 199588    0    0     0  3500  734  566  0  2 98  0
 0  0      0 7464408  19892 199588    0    0     0  4000  794  636  0  3 97  0
 0  0      0 7464268  19892 199588    0    0     0  3500  700  547  0  1 98  0
 0  0      0 7464408  19892 199672    0    0     0  4036  787  631  1  2 96  0
 0  0      0 7464276  19900 199588    0    0     0  4012  817  614  0  2 97  0
 0  0      0 7464276  19900 199504    0    0     0  3500  759  623  0  3 97  0
 1  0      0 7464168  19900 199588    0    0     0  4000  747  559  0  2 98  0
