procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 7475484  19900 188076    0    0    55  1838   45   46  0  1 99  0
 0  0      0 7461828  19920 201116    0    0     8 14040  855  665  0  3 97  0
 1  0      0 7473144  19920 190524    0    0     0 16000  879  632  2  2 97  0
 0  0      0 7462116  19920 201192    0    0     0 14000  827  573  1  2 97  0
 0  0      0 7462116  19928 201268    0    0     0 16076  886  626  0  3 97  0
 0  0      0 7462240  19928 201360    0    0     0 14000  799  550  1  2 97  0
 1  0      0 7461984  19940 201276    0    0     4 16012  861  635  0  3 97  0
 0  0      0 7462116  19940 201276    0    0     0 14000  807  555  1  2 98  0
 0  0      0 7462116  19940 201276    0    0     0 16000  867  614  1  3 96  0
 0  0      0 7462240  19940 201276    0    0     0 14000  800  548  1  1 97  0
 0  0      0 7461976  19948 201276    0    0     0 16036  873  637  1  2 96  0
 1  0      0 7461132  19956 201276    0    0     0 14012  831  569  1  2 97  0
 0  0      0 7461984  19956 201276    0    0     0 16000  864  619  0  3 97  0
 0  0      0 7461736  19956 201276    0    0     0 16000  848  553  1  2 98  0
