procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 7474980  19852 188056    0    0    56  1527   39   42  0  1 99  0
 0  0      0 7462100  19872 201384    0    0     8 14040  897  712  1  2 97  0
 1  0      0 7470912  19872 192892    0    0     0 16000  862  621  1  1 97  0
 0  0      0 7462076  19872 201256    0    0     0 14000  821  573  1  2 97  0
 0  0      0 7461968  19880 201248    0    0     0 16076  901  628  0  2 98  0
 0  0      0 7462356  19880 201256    0    0     0 14000  823  552  1  1 97  0
 0  0      0 7462232  19892 201256    0    0     4 16012  887  636  1  2 97  0
 0  0      0 7462224  19892 201256    0    0     0 14000  794  557  1  2 97  0
 0  0      0 7461976  19892 201256    0    0     0 16000  872  625  1  3 97  0
 0  0      0 7462232  19892 201256    0    0     0 14000  807  550  0  2 97  0
 0  0      0 7462240  19900 201256    0    0     0 16036  896  632  1  2 96  0
 1  0      0 7460504  19908 201340    0    0     0 16012  847  579  1  2 97  0
 0  0      0 7461976  19908 201256    0    0     0 14000  844  618  0  2 97  0
 0  0      0 7461860  19908 201172    0    0     0 16000  841  560  0  2 97  0
