procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 7477772  19776 187240    0    0    66   160   10   21  0  0 100  0
 3  0      0 7464784  19796 199592    0    0   436  3540  792  765  1  2 97  1
 1  0      0 7464792  19796 199608    0    0     0  4000  759  575  0  3 97  0
 0  0      0 7464496  19796 199524    0    0     0  3604  747  630  1  2 96  0
 0  0      0 7464784  19796 199524    0    0     0  4000  753  558  0  2 98  0
 0  0      0 7465124  19796 199440    0    0     0  3500  755  635  0  2 98  0
 1  0      0 7464744  19808 199260    0    0     4  4012  765  632  0  2 98  0
 0  0      0 7464612  19808 199524    0    0     0  3500  733  572  0  2 97  0
 0  0      0 7464760  19808 199524    0    0     0  4036  793  641  0  1 98  0
 0  0      0 7464752  19808 199440    0    0     0  3500  736  550  1  2 98  0
 0  0      0 7464728  19808 199608    0    0     0  4000  779  621  0  2 97  0
 0  0      0 7464876  19816 199516    0    0     0  3512  735  581  1  1 98  0
 0  0      0 7464628  19816 199440    0    0     0  4000  780  626  0  2 98  0
 0  0      0 7464644  19816 199440    0    0     0  4036  788  557  1  1 97  0
