procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 7475800  19776 187932    0    0    59  1079   30   36  0  0 99  0
 0  0      0 7463736  19796 200232    0    0     8  7040  808  667  1  2 97  0
 1  0      0 7465588  19796 198184    0    0     0  8000  816  629  1  2 97  0
 0  0      0 7463488  19796 200232    0    0     0  7000  739  570  1  2 98  0
 0  0      0 7463348  19796 200240    0    0     0  8076  818  630  0  3 96  0
 0  0      0 7463472  19796 200232    0    0     0  7000  761  562  0  2 97  0
 0  0      0 7463604  19808 199984    0    0     4  8012  827  654  1  2 97  0
 0  0      0 7463604  19808 200232    0    0     0  7000  736  547  1  1 98  0
 1  0      0 7463340  19808 200316    0    0     0  8000  821  633  0  2 97  0
 0  0      0 7463488  19808 200232    0    0     0  7000  744  556  0  2 97  0
 0  0      0 7463208  19816 200148    0    0     0  8036  806  643  0  3 97  0
 0  0      0 7463240  19824 200232    0    0     0  8012  790  562  1  2 97  0
 0  0      0 7463612  19824 200316    0    0     0  7000  773  618  0  2 97  0
 0  0      0 7463116  19824 200232    0    0     0  8000  775  565  1  2 98  0
