procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 7475324  19952 188076    0    0    53  2183   51   50  0  1 99  0
 0  0      0 7459960  19972 203376    0    0     8 28040  959  690  1  3 96  0
 0  0      0 7459744  19972 203292    0    0     0 32000  925  585  1  3 96  0
 0  0      0 7459728  19972 203208    0    0     0 28000  934  616  1  3 96  0
 1  0      0 7461348  19980 201756    0    0     0 32076  968  643  1  2 97  0
 0  0      0 7460124  19980 203256    0    0     0 28000  898  559  0  2 97  0
 1  0      0 7459968  19992 203036    0    0     4 32012  973  639  0  3 96  0
 0  0      0 7459836  19992 203292    0    0     0 28000  876  563  1  2 97  0
 0  0      0 7459860  19992 203292    0    0     0 32000  951  624  1  2 97  0
 0  0      0 7459984  20000 203292    0    0     0 28036  906  562  1  2 96  0
 0  0      0 7459604  20000 203292    0    0     0 32000  960  630  1  2 96  0
 0  0      0 7459704  20008 203292    0    0     0 28012  921  569  1  2 97  0
 0  0      0 7459844  20008 203292    0    0     0 32000  954  637  1  3 96  0
 1  0      0 7459704  20008 203292    0    0     0 28000  858  546  1  2 97  0
