procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3083704  14472 837768    0    0   131   964   18    6  0  6 94  0
 0  0      0 3059540  14520 852628    0    0   440  3040  729  681  2  5 92  0
 2  0      0 3056504  14544 855572    0    0     0  3000  634  511  1  7 92  0
 0  0      0 3052800  14572 859072    0    0     0  3500  647  589  1  5 94  0
 0  0      0 3049660  14600 862068    0    0     0  3000  644  510  2  8 90  0
 0  0      0 3037580  14628 873764    0    0     0  3500  823  643  1  7 91  1
 0  0      0 3034496  14676 876660    0    0    32  3268  657  584  0  4 93  2
 1  0      0 3034316  14704 876812    0    0     0  3500  652  586  1  8 91  0
 0  0      0 3027512  14728 883240    0    0     0  3000  639  517  1  8 91  0
 0  0      0 3024480  14756 886236    0    0     0  3000  611  515  1  8 91  0
 0  0      0 3020744  14784 889740    0    0     0  3500  654  587  1  4 95  0
 0  0      0 3017660  14828 892636    0    0    32  3200  660  563  0  5 93  2
 0  0      0 3014032  14856 896212    0    0     0  3500  665  586  1  6 92  0
 1  1      0 3022308  14880 888112    0    0     0  4672  596  460  3  7 84  6
 0  0      0 3008892  14904 901708    0    0     0  3440  625  491  2 11 70 16
 0  0      0 3005652  14928 904712    0    0     0  3000  635  512  1  7 92  0
