procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2794268   1628   8964    0    0   214  2222   62   55  0  6 93  1
 0  0      0 2791428    132   4656    0    0  3916  2296  784  791  2  2 93  3
 0  1      0 2790980    140   5260    0    0  3928  1332  641  627  0  3 94  2
 0  0      0 2791452    160   4832    0    0  4852  2216  801  826  1  4 92  2
 0  0      0 2791412    156   4716    0    0  5512  2252  843  905  1  3 92  3
 0  1      0 2791204    200   5220    0    0  4748  1380  671  682  0  3 94  3
 0  0      0 2791304    188   4852    0    0  4156  1792  708  718  1  3 94  2
 0  0      0 2791148    180   4888    0    0  4420  1804  717  748  1  3 93  3
 1  1      0 2791196    184   4788    0    0  3356  1384  628  616  1  3 94  2
 0  0      0 2791164    168   4908    0    0  4428  1780  719  735  0  4 93  2
 1  0      0 2783092    176  11996    0    0  4424  1804  981  777  0  6 91  3
 0  0      0 2783160    176  13104    0    0  4444  1808 1245  805  1  5 91  3
 0  0      0 2782864    176  13272    0    0  4432  1804  743  754  1  4 92  4
 0  1      0 2782872    216  13124    0    0  2212   920  463  426  0  3 87 11
 0  0      0 2782840    216  13236    0    0  2260   884  415  431  0  3 94  3
 0  0      0 2782732    188  13508    0    0  5560  2260  871  937  0  6 91  3
 0  0      0 2782988    188  13188    0    0  3332  1372  630  597  1  2 95  1
 1  0      0 2774404    180  20660    0    0  4404  1788 1127  772  1  5 91  2
 0  0      0 2774720    168  21660    0    0  4428  1808 1183  772  1  5 91  2
 0  1      0 2775028    164  21176    0    0  4308  1380  698  719  0  4 93  3
 0  0      0 2774284    196  21692    0    0  3464  1792  664  632  1  3 95  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2774160    180  21876    0    0  4436  1800  719  760  1  3 94  2
 0  0      0 2774308    184  21608    0    0  3332  1372  691  613  1  4 95  1
 0  0      0 2774128    168  21832    0    0  4428  1812  736  763  0  3 95  2
 0  0      0 2774184    168  21944    0    0  4424  1784  727  760  0  3 95  2
 0  0      0 2774052    168  21852    0    0  4432  1800  736  753  1  4 93  3
 0  0      0 2773896    188  21892    0    0  3348  1376  653  608  1  3 95  1
