procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2452012  14884 890036    0    0   124  1663   37   23  0  6 93  1
 1  0      0 2434768  14908 899488    0    0    12 12040  680  607  3  6 91  0
 0  0      0 2424468  14908 911124    0    0     0 14000  628  525  1  4 94  1
 0  0      0 2414796  14908 919320    0    0     0 12000  681  567  1  6 92  0
 1  0      0 2417824  14908 916316    0    0     0 14000  888  547  2  6 92  0
 0  0      0 2406380  14916 927576    0    0     0 12100  686  551  2  5 92  0
 0  0      0 2406032  14928 927588    0    0     4 12012  642  490  2  5 92  0
 0  0      0 2406288  14928 927436    0    0     0 14000  626  483  2  4 93  0
 0  0      0 2406124  14928 927396    0    0     0 12000  634  532  2  7 92  0
 1  0      0 2397140  14928 935652    0    0     0 14000  666  504  2  6 91  1
 0  0      0 2398304  14936 935824    0    0     0 12036  677  562  1  3 95  0
 0  0      0 2398444  14944 935776    0    0     0 14012  646  514  1  6 92  0
 0  0      0 2398328  14944 935628    0    0     0 12000  684  545  1  5 93  0
 1  0      0 2408388  14944 924700    0    0     0 14000  628  493  2  6 91  0
 0  0      0 2397700  14944 935628    0    0     0 12000  641  521  1  6 92  0
 0  0      0 2397444  14952 935768    0    0     0 12068  626  495  2  4 93  1
