procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 2797180   1104   8052    0    0   179  2136   57   50  0  6 93  1
 0  0      0 2793752    156   4496    0    0  2936  1084  691  695  1  3 94  2
 0  0      0 2793620    168   4368    0    0  4356   948  689  713  0  3 95  2
 0  0      0 2793412    168   4508    0    0  4396   980  691  719  0  2 95  2
 0  0      0 2793692    168   4516    0    0  4396   968  695  726  0  4 94  2
 1  1      0 2793932    156   3976    0    0  5228   964  776  825  1  4 92  2
 0  0      0 2793280    184   4436    0    0  4668  1248  762  796  2  3 92  2
 0  0      0 2793412    172   4308    0    0  5516  1260  817  891  2  4 91  3
 0  0      0 2793320    172   4408    0    0  5520  1252  833  894  0  5 92  3
 0  0      0 2793444    176   4540    0    0  5592  1008  740  776  1  3 93  3
 0  0      0 2793412    176   4480    0    0  4424  1040  724  746  1  3 93  2
 0  0      0 2793536    172   4536    0    0  5532  1232  825  897  1  4 92  3
 0  1      0 2792792    184   5008    0    0  6028  1288  873  945  1  7 90  3
 0  0      0 2793164    172   4648    0    0  6120  1480  894  998  1  5 91  4
 1  0      0 2793692    156   4212    0    0  5164  1028  774  840  2  3 92  3
 0  0      0 2793204    172   4712    0    0  4820  1244  768  815  1  2 94  2
 0  0      0 2793196    172   4744    0    0  4420  1024  718  747  1  3 95  2
 1  1      0 2784152    172  13680    0    0  5148  1004 1262  861  1  5 90  3
 0  0      0 2784608    184  13116    0    0  4824  1272  789  831  1  4 92  2
 0  0      0 2784996    176  13076    0    0  5512  1260  799  882  1  5 91  3
 0  0      0 2784624    176  12940    0    0  5504  1252  826  883  1  4 91  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2784880    180  13084    0    0  4440   984  716  725  1  3 93  3
 0  0      0 2784880    176  13012    0    0  4432  1004  710  747  1  4 93  2
