procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 2503008  14840 880864    0    0   123  1594   35   21  0  6 94  1
 0  0      0 2480256  14868 895788    0    0    12 12040  721  650  1  6 93  0
 1  0      0 2479404  14872 897408    0    0  1704 12000 1065 1353  1  6 92  1
 0  0      0 2468072  14880 909044    0    0   632 12000  832  855  2  5 90  3
 0  0      0 2449744  14888 927420    0    0   568 12000  926  852  3  8 88  2
 0  0      0 2438064  14904 937892    0    0  3804 12088 1573 2408  1  5 90  4
 0  0      0 2436988  14920 938772    0    0  1764 10056 1024 1356  1  4 89  5
 1  0      0 2443304  14928 931736    0    0    52 10000  681  550  2  5 93  0
 0  0      0 2430500  14932 944604    0    0     0   568  587  444  1  8 91  0
 0  0      0 2428260  14936 946852    0    0   568 12000  779  780  2  7 90  1
 0  0      0 2423936  14952 950668    0    0   104 14036  715  614  1  4 94  0
 1  0      0 2431764  14968 943292    0    0  1136 16056  919 1067  1  6 91  3
 0  0      0 2417968  14972 956588    0    0    52 12000  662  532  2  4 94  0
 1  0      0 2413396  14980 960716    0    0   728 13512  832  876  1  5 92  2
 0  0      0 2412016  14988 962616    0    0    64 12488  693  585  2  7 91  0
 0  0      0 2409280  15004 965564    0    0  1396 10036  935 1143  1  7 89  2
 0  0      0 2407404  15016 967180    0    0   176 14064  721  661  1  6 92  0
