procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 1903380  14992 952992    0    0   149  1906   49   41  0  6 93  1
 0  0      0 1879632  15020 977612    0    0  2628 20040 1296 1833  2  7 90  1
 0  0      0 1868020  15024 989224    0    0  2444 20000 1427 1717  2  7 87  4
 0  0      0 1855540  15028 1000208    0    0  4000 24000 1903 2516  2  6 89  3
 1  0      0 1858896  15048 996860    0    0  1136 20076  925 1068  2  6 88  3
 1  0      0 1854944  15052 1000400    0    0  2552 24012 1287 1774  2  6 91  1
 0  1      0 1829764  15072 1022860    0    0  1020 24052 1237 1066  2  6 91  0
 0  0      0 1825672  15076 1030044    0    0  3840 16000 1550 2394  2  5 88  5
 0  0      0 1821572  15080 1033584    0    0  2568 20000 1222 1757  2  5 88  4
 1  0      0 1817348  15092 1038024    0    0  2400 24036 1253 1722  3  7 88  1
 0  0      0 1810908  15100 1043840    0    0  4912 20000 1823 2913  2  6 89  3
 1  0      0 1806568  15112 1047516    0    0  2376 20056 1185 1644  2  7 89  2
 1  0      0 1803724  15116 1047740    0    0  3300 24000 1441 2105  3  5 90  2
 1  0      0 1799020  15120 1055260    0    0  2220 16000 1158 1581  3  6 89  1
 1  0      0 1792276  15136 1062836    0    0  3124 20036 1398 2029  2  7 88  3
 0  0      0 1788464  15140 1066160    0    0  2460 20000 1198 1692  2  6 88  3
 0  0      0 1783744  15152 1070660    0    0  2396 20052 1195 1668  2  6 89  3
 1  0      0 1787256  15164 1067164    0    0  2992 24000 1382 1973  2  4 90  4
 0  0      0 1773676  15168 1081068    0    0  3844 20000 1581 2407  2  6 90  1
