procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 2796004   1228   8032    0    0   190  2167   59   52  0  6 93  1
 0  0      0 2793156    132   4332    0    0  2712  1108  663  658  0  3 91  6
 0  0      0 2793204    144   4464    0    0  4380   956  684  702  1  4 94  2
 2  0      0 2792460    168   4996    0    0  4040   736  642  652  0  3 95  1
 1  0      0 2793196    156   4448    0    0  3720   940  639  620  1  2 95  2
 0  0      0 2793320    160   4488    0    0  4400   956  682  708  1  1 94  3
 0  0      0 2793444    156   4348    0    0  1064   256  261  241  1  1 75 24
 0  0      0 2793320    160   4420    0    0  4408   956  684  701  0  3 94  3
 0  0      0 2793188    160   4464    0    0  4420   960  691  706  0  4 94  3
 1  0      0 2793568    148   3852    0    0  4056   732  646  660  1  2 94  2
 0  1      0 2792460    184   5124    0    0  4376   956  679  690  1  2 95  2
 0  0      0 2793188    160   4564    0    0  3760   960  658  642  1  3 94  2
 0  0      0 2793188    164   4488    0    0  4408   948  684  704  0  3 94  3
 0  0      0 2793312    160   4496    0    0  4408   964  683  709  0  3 94  2
 0  0      0 2793320    160   4452    0    0  4412   960  692  718  1  3 94  2
 0  0      0 2793072    180   4272    0    0  3320   732  600  580  1  3 95  1
 0  0      0 2793188    164   4488    0    0  4416   960  688  710  1  2 94  3
 0  0      0 2793196    164   4468    0    0  4420   940  691  705  1  3 94  2
 0  0      0 2784632    180  12592    0    0  3340   744 1253  624  1  6 90  4
 0  0      0 2784880    160  12656    0    0  4412   944  680  708  1  3 94  2
 0  0      0 2784756    160  12684    0    0  4412   956  689  710  1  3 94  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2784880    160  12684    0    0  4412   956  692  715  1  3 93  3
 0  0      0 2784764    160  12680    0    0  4408   960  696  717  0  4 93  2
 0  0      0 2784896    164  12668    0    0  4404   964  687  711  1  2 95  2
 1  0      0 2784764    160  12664    0    0  4416   964  693  716  1  3 93  3
 0  0      0 2784756    164  12656    0    0  4420   960  693  718  1  3 94  2
 0  0      0 2784780    164  12640    0    0  4420   956  696  713  0  5 93  2
