procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 2589656  14808 872736    0    0   122  1524   33   19  0  6 94  1
 1  0      0 2577036  14840 885728    0    0   580 12040  763  815  2  4 92  2
 0  0      0 2563016  14856 899940    0    0  2260 10000 1198 1682  1  5 89  5
 0  0      0 2557948  14868 905276    0    0  1200 12000  952 1126  2  6 91  1
 0  0      0 2544292  14880 918056    0    0  1704 12000 1095 1404  2  7 87  4
 0  1      0 2538836  14900 922432    0    0  1024 12076  853  984  2  7 89  2
 1  0      0 2533792  14920 927692    0    0   956 12084  870 1006  1  5 92  2
 0  0      0 2518648  14936 943580    0    0   228 12000  758  713  2  5 92  1
 1  0      0 2514540  14952 946860    0    0   184 14000  706  677  2  4 94  0
 0  0      0 2507008  14964 955136    0    0   800 12000  831  917  2  5 91  2
 0  0      0 2500932  14984 960972    0    0   192 12036  681  608  1  6 91  1
 0  0      0 2495196  15004 966248    0    0   804 12096  849  941  2  6 90  2
 0  0      0 2486940  15020 974136    0    0   228 14000  730  681  1  4 94  0
 1  0      0 2480376  15036 980016    0    0   128 12000  660  560  2  4 94  0
 0  0      0 2477756  15044 982796    0    0  2056 10000 1072 1505  1  6 87  6
 1  1      0 2473424  15064 985664    0    0  3368 10068 1386 2114  1  5 86  9
 2  0      0 2467324  15084 992004    0    0   764 14088  871  948  2  4 94  0
