procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2989312  14604 844848    0    0   128  1146   23   10  0  6 94  0
 0  0      0 2970292  14628 856392    0    0    12  3040  675  616  1  8 91  0
 1  0      0 2981452  14628 845284    0    0     0  3500  637  540  1  5 93  0
 0  0      0 2970300  14628 856244    0    0     0  3500  633  544  1  5 94  0
 0  0      0 2970168  14628 856612    0    0     0  3000  679  546  1  6 93  0
 1  0      0 2979228  14636 847524    0    0     0  3600  655  553  2  7 90  0
 0  0      0 2970440  14648 856376    0    0     4  3012  638  495  1  6 93  0
 1  0      0 2976864  14648 849372    0    0     0  3500  656  538  0  6 93  0
 1  0      0 2963356  14648 862960    0    0     0  3500  630  515  1  4 94  1
 0  0      0 2961696  14648 864436    0    0     0  2000  625  543  1  8 91  0
 0  0      0 2961836  14656 864512    0    0     0  1536  610  496  1  6 91  1
 1  0      0 2963860  14664 861788    0    0     0  3512  633  504  1  5 94  0
 0  0      0 2961952  14664 864584    0    0     0  3000  636  538  1  7 92  0
 0  0      0 2961736  14664 864584    0    0     0  3500  669  544  2  5 94  0
 0  0      0 2961828  14664 864656    0    0     0  3500  657  543  1  5 94  0
 0  0      0 2962224  14672 864512    0    0     0  3036  622  493  2  6 92  0
