procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1806384  15032 972444    0    0   154  1993   52   45  0  6 93  1
 0  0      0 1776700  15056 996028    0    0    12 24040  671  593  2  7 90  1
 1  0      0 1768012  15056 1004088    0    0     0 20000  816  537  2  7 91  0
 1  0      0 1773840  15056 997688    0    0     0 24000  624  502  2  8 90  0
 1  0      0 1758712  15056 1012280    0    0     0 20000  611  467  2  6 91  0
 0  0      0 1758324  15064 1012176    0    0     0 24100  630  521  4  7 89  0
 0  0      0 1751372  15076 1020520    0    0     4 24012  652  530  3  6 90  1
 0  0      0 1751504  15076 1020376    0    0     0 24000  612  512  4  6 90  0
 0  0      0 1750288  15076 1020452    0    0     0 24000  639  496  2  6 92  0
 0  0      0 1749908  15076 1020468    0    0     0 24000  641  501  3  5 92  0
 0  1      0 1746692  15080 1020724    0    0     0 16032  496  415  3  2 90  5
 0  0      0 1750140  15092 1020520    0    0     0 12008  552  469  2  6 81 11
 0  0      0 1749652  15092 1020524    0    0     0 24000  641  483  2  4 93  0
 0  0      0 1750148  15092 1020596    0    0     0 24000  641  495  2  6 92  0
 0  0      0 1750528  15092 1020672    0    0     0 24000  644  501  3  5 91  0
 2  0      0 1760604  15100 1009360    0    0     0 24036  631  490  2  6 91  0
 0  0      0 1750016  15108 1020572    0    0     0 24012  622  524  2  5 93  0
 0  0      0 1750032  15108 1020536    0    0     0 24000  594  438  3  4 92  0
