procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 3030352  14536 840548    0    0   130  1026   20    8  0  6 94  0
 0  1      0 3010876  14552 852320    0    0    12   500  140  164  0  0 83 17
 0  0      0 3010020  14568 853420    0    0     0  2540  608  527  1  4 85 10
 0  0      0 3007920  14588 855328    0    0     0  3500  664  564  1  5 94  0
 0  0      0 3006432  14600 856748    0    0     0  3000  621  499  1  5 94  0
 1  0      0 3013516  14620 850108    0    0     0  3592  665  590  2  6 91  1
 1  0      0 3004472  14636 858116    0    0     0  3500  623  518  1  3 95  0
 0  0      0 3001092  14660 861668    0    0     4  3592  711  645  1  4 95  0
 0  0      0 2990696  14680 871972    0    0     0  3500  696  573  0  4 95  1
 0  0      0 2988892  14692 873440    0    0     0  3500  679  576  1  5 95  0
 0  0      0 2987404  14712 874820    0    0     0  3036  617  521  1  5 93  0
 0  0      0 2985552  14728 876940    0    0     0  3500  653  568  1  6 92  0
 0  0      0 2976180  14748 886556    0    0   100  3604  734  608  1  6 92  1
 0  0      0 2973276  14768 888324    0    0     0  3500  687  589  1  5 94  0
 0  0      0 2971788  14780 890036    0    0     0  3000  655  558  1  6 93  0
 0  0      0 2970408  14800 891464    0    0     0  3536  693  572  1  5 94  0
