procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2799804  14772 862168    0    0   122  1454   31   17  0  6 94  1
 0  1      0 2772332  14808 880768    0    0   636 10040  755  871  2  4 90  3
 0  0      0 2772340  14816 882924    0    0    56     0  263  342  0  0 77 23
 0  0      0 2751508  14844 902932    0    0   188 12000  778  671  1  6 88  5
 1  0      0 2750020  14868 903776    0    0   672 12000  793  880  1  5 92  1
 0  0      0 2729064  14900 923988    0    0   104 10088  630  544  1  5 91  3
 0  0      0 2716928  14936 936080    0    0   108 12124  667  597  2  8 88  2
 0  0      0 2707240  14956 945392    0    0   620 10000  752  769  2  7 88  3
 0  0      0 2697784  14980 954604    0    0  1184 10000  869 1067  1  7 88  4
 0  0      0 2688196  15000 963628    0    0  1188 10000  880 1062  2  6 89  3
 1  0      0 2669528  15028 981276    0    0   620 10036  812  811  2  8 87  3
 0  0      0 2661156  15060 990280    0    0  1212 10140  908 1100  2  7 87  4
 0  0      0 2649320  15084 1001528    0    0  1360 12000  957 1217  1  7 90  1
 1  0      0 2647536  15108 1002432    0    0    52 12000  629  517  2  6 92  0
 1  0      0 2623704  15136 1025256    0    0    52 12000  635  519  2  7 91  0
 1  0      0 2624324  15168 1026124    0    0   100 12036  687  628  1  6 91  2
 1  0      0 2599816  15200 1047636    0    0   104 12156  671  573  2  6 89  3
 0  0      0 2589632  15224 1059200    0    0    48 10000  642  551  2  9 88  0
 1  0      0 2577200  15248 1071164    0    0    52 12000  655  549  2  9 88  0
