procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 2783916    484   8680    0    0   244  2302   67   60  0  6 93  1
 0  0      0 2788980    152   5036    0    0  3720  4264  831  812  1  4 91  3
 1  0      0 2788292    160   5784    0    0  6428  3424  847  897  1  4 92  3
 0  0      0 2788996    184   5200    0    0  4808  4228  863  845  2  4 91  3
 0  0      0 2789160    180   5204    0    0  4444  3392  764  788  1  3 94  3
 0  0      0 2788732    184   5236    0    0  3312  2548  658  616  0  3 94  3
 1  0      0 2788772    176   5280    0    0  4432  3404  772  784  2  3 93  2
 1  1      0 2780580    176  13512    0    0  4452  3404 1606  843  1  7 86  6
 1  0      0 2780184    192  12980    0    0  3224  1728  522  582  1  3 92  4
 0  0      0 2772032    196  21652    0    0  3452  3392 1123  701  1  7 88  4
 0  0      0 2771860    184  21652    0    0  4424  3380  769  782  0  3 93  4
 0  1      0 2771504    196  22264    0    0  3904  2576  692  654  1  4 94  2
 0  0      0 2771868    180  21876    0    0  3868  3376  740  738  1  3 94  2
 0  0      0 2771752    180  21900    0    0  4404  3392  779  775  1  5 92  2
 0  1      0 2771248    192  22576    0    0  6408  3432 1032  893  1  6 90  3
 0  0      0 2771752    196  21876    0    0  4972  3376  760  761  1  5 93  2
 1  0      0 2772860    168  21008    0    0  5428  2580  752  761  1  4 93  2
 1  0      0 2772968    156  20916    0    0  5376  3392  841  812  1  6 91  1
 0  1      0 2772812    164  21236    0    0  6744  4252  938  973  0  7 90  3
 1  0      0 2771248    212  22748    0    0  5288  3408  760  763  1  5 92  1
 0  0      0 2771456    196  22364    0    0  6036  4220 1086  939  1  7 89  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2771356    192  22420    0    0  6628  4244  926  980  2  5 90  3
 0  0      0 2771464    208  22356    0    0  4456  2580  683  674  1  4 94  1
 0  0      0 2771556    188  22272    0    0  5692  3376  793  818  1  4 93  2
