procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 2985476  14636 846724    0    0   127  1204   25   12  0  6 94  0
 0  1      0 2963516  14680 862620    0    0    16  6040  705  621  3  5 90  2
 0  0      0 2963500  14684 863748    0    0    52     0  238  354  0  0 86 14
 1  0      0 2956696  14708 869516    0    0     0  6000  638  502  3  5 92  0
 0  0      0 2942160  14732 883860    0    0     0  6000  773  563  2  6 91  1
 2  0      0 2934944  14772 890340    0    0   120  7088  690  607  1  6 92  1
 0  0      0 2928636  14808 896660    0    0    44  6128  689  621  0  5 94  0
 0  0      0 2922420  14836 902704    0    0     0  6000  661  508  1  6 93  0
 0  0      0 2915336  14864 909792    0    0     0  7000  691  585  2  5 93  0
 0  0      0 2908136  14892 916732    0    0     0  7000  662  515  1  6 93  0
 0  0      0 2901836  14928 922776    0    0     0  5604  667  588  2  6 91  0
 1  0      0 2905020  14964 918760    0    0    44  7600  664  555  3  4 92  1
 1  0      0 2888512  14992 935812    0    0     0  6000  622  502  2  8 91  0
 0  0      0 2882320  15016 941668    0    0     0  6000  657  578  2  6 93  0
 1  0      0 2879908  15040 943548    0    0     0  6000  646  505  2  9 89  0
 0  0      0 2869948  15076 953808    0    0     0  6036  628  530  1  4 94  0
 0  0      0 2863756  15108 959628    0    0    52  6160  670  552  1  6 92  1
