procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3938388   2412   7956    0    0   159   205   15   12  0  0 99  0
 0  0      0 3935472    128   4368    0    0  4036  1312  804  817  0  5 92  2
 1  0      0 3935612    152   4480    0    0  3396   736  609  586  0  3 94  2
 0  0      0 3935588    144   4208    0    0  4340   964  706  714  1  5 92  2
 0  0      0 3935308    160   4260    0    0  4372   952  699  716  1  4 93  2
 1  0      0 3935580    156   4196    0    0  4296   740  677  688  1  3 92  3
 1  0      0 3935332    168   4220    0    0  5492  1252  843  886  2  5 91  2
 0  0      0 3935308    180   4256    0    0  3456  1008  621  600  0  4 94  2
 0  0      0 3935052    160   4404    0    0  4428   984  701  738  1  3 93  3
 1  0      0 3935308    152   4540    0    0  4424   776  707  719  1  5 92  2
 0  0      0 3935184    180   4168    0    0  3336  1008  632  607  0  4 94  1
 0  0      0 3935340    184   4460    0    0  5728   992  723  757  1  4 93  2
 0  0      0 3935076    192   4236    0    0  3360   788  624  607  1  4 94  1
 0  0      0 3935076    180   4452    0    0  5532  1232  816  885  2  5 90  2
 0  0      0 3926868    160  12584    0    0  4424  1004 1510  922  1  8 86  6
 0  0      0 3926868    164  12632    0    0  5508  1252  825  879  1  6 90  3
 0  0      0 3926900    176  12580    0    0  6612  1548  922 1048  1  6 88  4
 0  1      0 3925916    176  13384    0    0  6184  1252  860  948  2  5 90  4
 0  0      0 3926644    184  12680    0    0  5916  1488  898  963  1  4 90  4
 0  0      0 3926612    176  12460    0    0  5784  1260  834  902  1  6 90  4
 0  0      0 3926620    176  12608    0    0  5520  1264  828  879  1  6 91  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926752    180  12600    0    0  4444  1004  728  743  0  4 93  3
 0  0      0 3926776    172  12580    0    0  5496  1252  810  876  2  5 90  3
