procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3938320   1808   7752    0    0   187   330   21   18  0  0 99  0
 0  2      0 3929724   1828   8324    0    0   168   448  165  169  0  0 59 41
 1  0      0 3934300    156   5224    0    0  4572  1440  674  680  0  3 86 10
 0  1      0 3934284    164   5188    0    0  4420  1796  778  763  1  5 91  3
 0  0      0 3934680    172   4608    0    0  3764  1796  727  701  1  4 92  2
 0  0      0 3934532    180   4732    0    0  3304  1404  666  613  1  4 92  3
 0  0      0 3934524    172   4640    0    0  4424  1836  782  775  1  6 89  4
 0  2      0 3934672    164   4524    0    0  4404  1780  754  748  2  4 91  3
 0  0      0 3934640    180   4620    0    0  3348  1412  665  621  1  4 92  3
 1  0      0 3934400    180   5128    0    0  3900  1404  678  654  1  5 91  4
 0  0      0 3934540    168   4596    0    0  3884  1804  731  738  0  4 93  3
 0  0      0 3934508    180   4680    0    0  3324  1400  659  616  1  4 92  3
 0  0      0 3934492    172   4624    0    0  5524  2264  898  929  1  6 91  3
 1  0      0 3926176    164  12560    0    0  4316  1412 1246  844  1  8 86  5
 0  0      0 3926332    180  12872    0    0  3440  1808  677  635  0  6 91  3
 0  0      0 3926432    172  12704    0    0  4428  1836  757  765  2  4 90  3
 0  0      0 3926192    212  12860    0    0  4484  1384  664  633  1  5 92  3
 1  0      0 3918008    188  20844    0    0  4452  1832 1337  809  0  7 90  3
 0  0      0 3918248    180  20948    0    0  4448  1864 1108  864  1  7 87  5
 0  0      0 3918124    176  20992    0    0  5544  2288  891  942  1  6 87  5
 0  2      0 3918288    168  20960    0    0  5516  2228  884  911  1  7 87  5
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3918668    148  20268    0    0  5260  1908  857  884  1  6 88  5
 1  0      0 3918040    176  20968    0    0  4676  2264  979  822  1  8 86  5
 0  0      0 3918156    176  20980    0    0  5504  2304  920  939  1  7 86  6
 0  0      0 3918016    180  20980    0    0  5524  2292  895  936  0  6 87  7
 0  0      0 3918040    180  20964    0    0  4436  1840  793  775  1  7 88  4
 0  1      0 3917784    192  21444    0    0  3772  1392  675  642  0  5 90  4
