procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3936824   2392   8508    0    0   238   567   31   28  0  1 99  1
 0  2      0 3927924   2540   9544    0    0   296   876  205  217  0  1 51 48
 1  0      0 3934508    144   4184    0    0  3628  2624  733  717  1  4 82 14
 0  0      0 3934392    188   4960    0    0  3460  3360  673  647  1  4 92  2
 0  1      0 3934128    200   5328    0    0  3856  2584  684  659  0  5 91  3
 0  0      0 3934408    192   5132    0    0  6304  4220  899  912  1  6 86  6
 1  0      0 3934360    200   4988    0    0  3348  2540  664  621  1  3 91  4
 0  0      0 3934268    192   4968    0    0  3328  2584  650  614  1  5 91  3
 0  0      0 3934400    188   4820    0    0  3356  2548  654  617  0  5 92  3
 1  0      0 3926300    192  13876    0    0  4068  2556 1716  942  1  8 86  5
 0  0      0 3918312    188  21308    0    0  3744  3372 1416  749  1  9 87  3
 1  0      0 3917404    152  22352    0    0  5144  3420  841  861  1  8 87  4
 0  0      0 3917844    184  21528    0    0  4792  4224  861  845  1  7 86  5
 2  0      0 3917892    176  20784    0    0  4316  2584  760  752  1  7 90  2
 0  0      0 3917744    176  21392    0    0  4536  4220  802  804  1  6 88  4
 1  0      0 3918860    168  20592    0    0  5344  3428  877  912  1  7 88  4
 0  0      0 3917696    188  21548    0    0  4608  4224 1002  828  1  7 88  4
 0  0      0 3917620    184  21560    0    0  4428  3428  867  793  1  5 87  6
 0  0      0 3917744    188  21372    0    0  5536  3392  785  806  1  5 88  6
 1  1      0 3917396    192  21944    0    0  4860  3404  816  815  1  7 86  6
 0  0      0 3917604    192  21504    0    0  5092  4228  888  895  1  7 86  6
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3917884    192  21492    0    0  5532  4252  916  943  2  7 86  5
 1  0      0 3917240    180  21468    0    0  4316  2564  804  761  0  7 89  4
 0  0      0 3917512    180  21504    0    0  4520  4228  874  829  0  7 86  6
 1  1      0 3917164    180  22112    0    0  5016  3432  837  839  1  8 86  4
 0  2      0 3917784    172  21384    0    0  3856  3340  730  711  0  6 89  4
 0  0      0 3917720    192  21368    0    0  3340  2572  663  628  1  4 92  3
