procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 3033096  17068 881676    0    0   129    71    9    6  0  0 100  0
 1  0      0 3868728    136  57564    0    0    52  6448  295  228  0  3 78 19
 0  0      0 3935028    148   4496    0    0  5016  1012  741  744  1  3 93  3
 0  0      0 3934856    172   4684    0    0  4432   996  752  760  2  5 91  2
 0  0      0 3934864    184   4548    0    0  3328   788  656  609  1  3 92  3
 0  0      0 3934864    164   4504    0    0  4412  1000  765  750  1  5 90  4
 1  0      0 3934824    172   4468    0    0  4392  1020  765  756  1  4 91  5
 1  0      0 3934832    176   4420    0    0  6616  1604  999 1097  3  6 86  6
 0  0      0 3934964    172   4508    0    0  5508  1288  901  924  0  6 88  5
 0  0      0 3934840    176   4592    0    0  5504  1316  899  922  1  6 87  6
 0  0      0 3934956    172   4644    0    0  4424  1084  786  774  1  5 90  3
 0  0      0 3934824    180   4504    0    0  4408  1032  764  766  1  4 92  3
 0  0      0 3934700    176   4504    0    0  5520  1344  909  936  2  6 88  5
 0  0      0 3926540    180  12656    0    0  5620  1024 1313  921  1  9 83  7
 0  0      0 3926540    180  12772    0    0  4420  1084  803  775  1  5 91  3
 1  0      0 3926540    180  12684    0    0  4428  1024  760  759  1  4 89  6
 0  0      0 3926440    196  12580    0    0  3344   824  656  605  0  4 93  2
 0  0      0 3926456    180  12716    0    0  5500  1280  900  921  2  5 88  5
 0  0      0 3926540    196  12432    0    0  3652   816  667  626  1  5 92  4
 0  0      0 3926804    180  12848    0    0  4440  1024  769  771  1  3 92  4
 1  0      0 3926680    172  12792    0    0  4316   820  748  737  1  5 90  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926588    192  12600    0    0  3444  1052  673  632  1  4 92  2
 0  0      0 3926540    180  12648    0    0  4424  1036  765  757  1  5 90  5
 0  0      0 3926448    184  12768    0    0  4428  1052  776  770  1  6 89  4
 0  2      0 3926780    172  12616    0    0  4424  1016  769  749  0  6 90  4
 0  0      0 3926836    184  12732    0    0  5708  1088  797  801  1  5 89  4
