procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3937056   2416   8696    0    0   226   510   29   26  0  1 99  1
 1  0      0 3934828    132   4592    0    0  2924  1864  656  651  1  4 94  2
 1  0      0 3934812    140   4252    0    0  4248  1304  652  665  1  4 93  2
 0  1      0 3934060    852   5040    0    0  4452  1776  672  671  0  4 93  3
 0  0      0 3934820    168   4528    0    0  7452  2664  891 1032  1  7 88  5
 0  0      0 3934696    180   4528    0    0  5508  2180  788  868  1  5 90  4
 0  0      0 3934696    168   4512    0    0  5516  2180  780  860  1  5 90  4
 0  0      0 3934820    172   4520    0    0  5504  2180  805  872  2  5 91  2
 0  0      0 3934696    168   4528    0    0  5492  2180  814  872  2  4 90  4
 0  0      0 3934688    168   4520    0    0  5504  2172  804  874  1  5 91  3
 0  0      0 3934828    168   4620    0    0  5508  2188  813  873  1  6 89  3
 0  0      0 3934820    168   4684    0    0  4436  1740  697  724  1  5 91  2
 0  0      0 3934828    168   4564    0    0  4408  1772  697  726  1  3 92  3
 0  0      0 3926536    168  12844    0    0  4388  1736 1184  761  1  6 90  2
 0  0      0 3926528    168  12732    0    0  4432  1724  688  709  1  5 92  2
 0  0      0 3926660    188  12848    0    0  3316  1332  610  576  1  4 94  1
 0  0      0 3926520    168  12800    0    0  4412  1720  688  703  1  4 94  2
 0  0      0 3926644    172  12720    0    0  4408  1748  706  715  1  6 91  2
 0  0      0 3926644    168  12852    0    0  5492  2180  811  864  1  4 91  4
 1  0      0 3919196    156  20468    0    0  5380  1756 1261  871  2  6 89  3
 0  0      0 3918468    188  21016    0    0  3436  1732  630  602  0  4 94  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3918584    172  20924    0    0  4424  1736  691  709  2  4 92  2
 0  1      0 3918592    172  21016    0    0     0    16   99   74  0  0 72 28
 0  0      0 3918600    188  21008    0    0  3316  1304  584  562  1  3 94  3
 0  0      0 3918576    172  20920    0    0  4380  1736  689  707  1  5 92  2
