procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 3937444   2380   7936    0    0   173   268   18   15  0  0 99  0
 0  0      0 3935168    144   4344    0    0  4000  1308  781  832  1  3 93  3
 1  0      0 3935300    152   4188    0    0  4304   732  663  674  1  5 93  2
 0  2      0 3935284    176   4312    0    0  3416   916  611  584  0  4 85 11
 0  0      0 3935176    164   4348    0    0  1068   264  207  228  0  1 59 40
 0  0      0 3935292    168   4412    0    0  4412   960  700  708  1  4 92  2
 0  0      0 3935052    168   4208    0    0  4376   956  685  700  1  4 92  3
 1  0      0 3934300    192   5008    0    0  4048   748  643  657  1  3 93  3
 0  0      0 3935176    168   4432    0    0  3704   944  639  621  1  3 93  4
 1  0      0 3935176    188   4336    0    0  3324   732  583  568  0  4 93  3
 1  0      0 3935052    168   4360    0    0  4412   956  693  713  1  5 92  3
 1  0      0 3934928    172   4188    0    0  6572  1436  869  996  2  5 87  5
 0  0      0 3934928    172   4368    0    0  4392   960  673  700  1  4 92  3
 0  1      0 3934680    188   4604    0    0  3608   732  604  595  1  3 93  3
 0  0      0 3935052    168   4332    0    0  6304  1420  850  963  1  6 88  5
 0  2      0 3926752    160  12620    0    0  5484  1172 1238  910  1  8 85  6
 0  0      0 3926720    188  12556    0    0  3340   744  601  575  1  3 94  3
 0  1      0 3926100    192  13104    0    0  4016   744  618  634  1  3 93  2
 1  0      0 3926704    160  12548    0    0  8004  1676  998 1185  2  8 84  6
 0  0      0 3926844    168  12552    0    0  4432  1180  698  733  1  3 91  5
 0  0      0 3926712    168  12444    0    0  4408   960  678  707  0  4 92  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926712    168  12684    0    0  6560  1452  876 1000  2  7 86  5
 0  0      0 3926844    188  12568    0    0  3336   716  583  556  1  4 93  2
 1  0      0 3926224    192  13120    0    0  3920   736  611  622  1  4 92  3
 0  0      0 3926720    168  12552    0    0  3816   940  644  651  1  4 92  4
