procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
10  0      0 5786816  27428 955372    0    0   883  5620  252  351  2  4 93  1
 2  0      0 5762140  27456 979804    0    0   264 20040  939 1407  3  6 91  1
 0  0      0 5749864  27472 991776    0    0   384 24000 1071 1385  3  6 90  1
 2  0      0 5743648  27484 998060    0    0   384 24000  970 1345  4  5 90  1
 0  1      0 5725868  27492 1011480    0    0   324 24076  933 1254  3  6 90  1
 0  0      0 5717404  27504 1023684    0    0   316 20000  877 1319  3  5 91  0
 0  0      0 5704872  27528 1035692    0    0   396 24084  998 1376  4  6 89  1
 1  0      0 5692176  27540 1047184    0    0   384 24000  962 1286  4  6 90  1
 0  0      0 5680240  27556 1059304    0    0   384 20000  921 1347  3  5 91  1
 0  0      0 5667964  27568 1071224    0    0   384 24000  993 1368  3  6 90  1
 4  0      0 5667072  27580 1071852    0    0   384 24036  961 1365  3  6 91  0
 0  1      0 5643796  27596 1090896    0    0   260 24088  946 1247  4  4 91  1
 0  0      0 5635652  27620 1102728    0    0   468 20000  934 1382  2  7 90  1
 0  0      0 5623436  27632 1114608    0    0   384 24000  948 1381  4  6 90  1
 1  0      0 5610904  27644 1126392    0    0   384 24000  952 1310  3  6 91  0
 0  0      0 5598820  27656 1138544    0    0   384 20036  911 1370  3  5 91  0
 0  0      0 5597308  27676 1150324    0    0   468 24100 1067 1466  5  5 89  1
 1  0      0 5581280  27688 1162256    0    0   384 24000  956 1281  3  5 92  0
